Date,Open,High,Low,Close,Adj Close,Volume,Log Return
2013-02-11,25.568571,27.142857,24.97143,27.072857,27.072857,163285500,0.0
2013-02-18,27.285713,28.231428,25.49,25.694286,25.694286,145000100,-0.05226300669582305
2013-02-25,25.855715,27.447144,25.064285,27.052856,27.052856,164418800,0.051523949423343644
2013-03-04,26.954287,27.154285,25.165714,26.385714,26.385714,149795100,-0.02496985465264908
2013-03-11,26.285713,27.884287,25.572857,26.407143,26.407143,145184200,0.0008118144156088832
2013-03-18,25.911428,26.771429,25.607143,25.9,25.9,82072200,-0.019391573031627397
2013-03-25,26.061428,28.151428,25.681429,27.040001,27.040001,121905700,0.04307431945151909
2013-04-01,27.27857,27.357143,23.218571,23.522858,23.522858,197558900,-0.13934465890332298
2013-04-08,23.690001,25.377144,22.714287,24.742857,24.742857,166354300,0.05056421204566128
2013-04-15,25.08,26.049999,23.114286,23.338572,23.338572,147070700,-0.05842939883194648
2013-04-22,23.674286,32.042858,23.674286,30.792856,30.792856,297693900,0.27717527255606805
2013-04-29,30.944286,31.392857,30.027143,30.492857,30.492857,97978300,-0.009790255559751123
2013-05-06,29.947144,31.392857,29.145714,31.098572,31.098572,121387000,0.019669442268564784
2013-05-13,31.024286,35.549999,31.02,34.142857,34.142857,164117100,0.09339149695981232
2013-05-20,34.062859,34.521427,31.65,32.677143,32.677143,76032600,-0.0438775560225637
2013-05-27,33.107143,33.708572,29.987143,32.32143,32.32143,123131400,-0.01094536494591694
2013-06-03,32.435715,32.57143,30.571428,31.459999,31.459999,118742400,-0.02701361187988035
2013-06-10,31.861429,31.904285,29.392857,30.57,30.57,78141700,-0.02869772994099266
2013-06-17,32.220001,33.697144,30.6,30.985714,30.985714,120195600,0.013507123653933159
2013-06-24,30.428572,31.297144,29.651428,30.155714,30.155714,95557000,-0.027151835268642274
2013-07-01,30.517143,32.495712,30.285713,32.157143,32.157143,60830700,0.0642601790118091
2013-07-08,32.425713,36.775715,32.215714,36.751431,36.751431,137762100,0.13354256037641815
2013-07-15,37.057144,38.615715,36.01857,37.797142,37.797142,112087500,0.02805632762520804
2013-07-22,38.121429,38.392857,34.272858,35.187141,35.187141,195013700,-0.07155278794028457
2013-07-29,35.151428,35.810001,34.544285,35.168571,35.168571,65245600,-0.0005278889205537039
2013-08-05,34.844288,36.799999,34.482857,36.107143,36.107143,86827300,0.026337898361115136
2013-08-12,35.897144,37.684284,35.774284,36.98143,36.98143,95128600,0.02392518196069344
2013-08-19,36.857143,39.77,36.82143,39.765713,39.765713,99143100,0.07258916382666394
2013-08-26,39.444286,41.46143,39.148571,40.558571,40.558571,107720900,0.019742068317747066
2013-09-02,41.061428,42.704285,40.650002,41.648571,41.648571,76442100,0.026519931393519266
2013-09-09,41.82143,44.882858,41.468571,43.664288,43.664288,117440400,0.04726350146650587
2013-09-16,44.285713,45.127144,42.528572,44.832855,44.832855,94236800,0.026410681405011148
2013-09-23,45.77,45.77,42.78857,44.628571,44.628571,86209900,-0.004566981864742417
2013-09-30,43.959999,47.785713,43.599998,46.751431,46.751431,114233000,0.046470605584754666
2013-10-07,46.291428,46.709999,40.400002,42.978573,42.978573,135157400,-0.08414317571778139
2013-10-14,44.372856,48.068569,43.714287,47.642857,47.642857,136078600,0.10303102412774628
2013-10-21,48.988571,55.594288,45.285713,46.861427,46.861427,362188400,-0.016537828274441693
2013-10-28,46.43,47.642857,44.171429,47.03857,47.03857,127348200,0.0037730184410058793
2013-11-04,47.278572,49.195713,46.450001,47.842857,47.842857,99397900,0.01695392429045127
2013-11-11,47.535713,49.984287,46.945713,49.965714,49.965714,81272100,0.04341522245577401
2013-11-18,50.0,50.085712,47.748569,49.692856,49.692856,86978500,-0.005475869898735663
2013-11-25,49.557144,52.542858,49.287144,52.257141,52.257141,53888800,0.05031537104698774
2013-12-02,52.125713,52.664288,50.285713,50.634285,50.634285,70340900,-0.031547635345877366
2013-12-09,50.738571,53.857143,50.474285,52.709999,52.709999,85048600,0.04017625587835509
2013-12-16,52.854286,54.265713,52.035713,53.667145,53.667145,84907900,0.017995817424727348
2013-12-23,54.098572,54.851429,52.258572,52.5,52.5,47419400,-0.02198781972253253
2013-12-30,52.517143,52.791428,51.291428,51.871429,51.871429,48734700,-0.01204503197041459
2014-01-06,51.889999,52.044285,47.218571,47.44857,47.44857,104915300,-0.08912175001165608
2014-01-13,47.304287,49.810001,45.581429,47.148571,47.148571,124961900,-0.006342686524485615
2014-01-20,47.46143,56.51857,45.75,55.154285,55.154285,200309200,0.15683073877970263
2014-01-27,55.341431,58.914288,52.937141,58.475716,58.475716,147089600,0.05847711707350687
2014-02-03,58.842857,61.5,56.715714,61.425713,61.425713,100747500,0.04921696904725086
2014-02-10,61.347141,62.784286,60.611427,62.215714,62.215714,73838800,0.012779078502333853
2014-02-17,62.422855,63.034286,61.138573,61.747143,61.747143,56987700,-0.007559897262567489
2014-02-24,62.209999,65.398567,61.214287,63.66143,63.66143,85810200,0.030531177455546562
2014-03-03,63.027142,65.428574,62.585712,64.052856,64.052856,60167800,0.006129732825770709
2014-03-10,64.067146,64.111427,60.42857,60.64143,60.64143,64401400,-0.05473029466230062
2014-03-17,61.169998,61.742859,57.962856,57.998569,57.998569,77180600,-0.04455998502200801
2014-03-24,57.927143,58.064285,50.82143,51.267143,51.267143,153364400,-0.12336827818060098
2014-03-31,51.644287,53.007141,47.982857,48.187141,48.187141,124600000,-0.06195785841671088
2014-04-07,48.644287,51.068569,46.23,46.672855,46.672855,138641300,-0.03192946893844376
2014-04-14,47.555714,49.96143,44.585712,49.39143,49.39143,97024200,0.05661419507029378
2014-04-21,49.900002,54.41143,46.0,46.011429,46.011429,216590500,-0.07088710521217145
2014-04-28,45.435715,49.384285,42.785713,48.664288,48.664288,157070900,0.056055632982768444
2014-05-05,48.295715,49.674286,44.908569,46.935715,46.935715,107871400,-0.03616655562644524
2014-05-12,47.265713,50.628571,47.217144,49.982857,49.982857,104561800,0.06290118713127082
2014-05-19,49.57143,57.495712,49.507141,57.478573,57.478573,149506000,0.13973214823799116
2014-05-26,57.42857,60.248569,56.164288,59.689999,59.689999,98702100,0.03775225055112415
2014-06-02,59.925713,62.127144,58.92857,61.447144,61.447144,89707800,0.029012872694215035
2014-06-09,61.357143,62.291428,59.601429,61.101429,61.101429,84926800,-0.005642104328784137
2014-06-16,60.932858,64.402855,60.488571,62.882858,62.882858,90819400,0.02873834494923574
2014-06-23,62.765713,64.277145,61.904285,63.154285,63.154285,76617100,0.004307102067622879
2014-06-30,63.265713,67.98143,62.812859,67.478569,67.478569,77253400,0.06622935035994489
2014-07-07,67.442856,67.461426,61.171429,62.851429,62.851429,104098400,-0.07103637971716345
2014-07-14,63.328571,65.099998,62.25,63.452858,63.452858,69405000,0.009523565034784976
2014-07-21,64.527145,65.35714,59.860001,60.265713,60.265713,139344800,-0.05153390143746985
2014-07-28,60.315716,62.184284,58.93,60.771427,60.771427,69274100,0.008356392803087686
2014-08-04,61.028572,64.424286,60.044285,63.692856,63.692856,79984100,0.04695267772951335
2014-08-11,64.174286,66.0,63.344288,65.58429,65.58429,61863200,0.029263779980082505
2014-08-18,66.008568,68.507141,65.89286,68.455711,68.455711,62039600,0.0428507958545946
2014-08-25,68.792854,69.328568,67.258568,68.234283,68.234283,51439500,-0.003239859586040824
2014-09-01,68.35714,69.657143,67.152855,67.954285,67.954285,48937700,-0.0041119221477507895
2014-09-08,67.771431,69.898567,67.742859,68.078568,68.078568,57801800,0.0018272502831375346
2014-09-15,68.220001,68.220001,63.657143,65.360001,65.360001,82180000,-0.040751984114718726
2014-09-22,65.181427,65.278572,62.697144,64.10714,64.10714,57437100,-0.019354719672695708
2014-09-29,63.438572,65.800003,62.470001,65.648567,65.648567,71145900,0.023760026456549253
2014-10-06,66.0,66.855713,64.482857,64.582855,64.582855,75840100,-0.016366799549172615
2014-10-13,64.464287,64.638573,47.285713,51.012856,51.012856,268357600,-0.23587129369703694
2014-10-20,50.857143,55.285713,50.777142,55.002857,55.002857,119618800,0.07530744994862913
2014-10-27,54.842857,56.252857,53.514286,56.110001,56.110001,70252700,0.01992893824711745
2014-11-03,56.175713,56.502857,53.77,54.880001,54.880001,61912200,-0.022165065945811555
2014-11-10,54.714287,56.299999,53.862858,55.148571,55.148571,56987000,0.004881832573202555
2014-11-17,55.054287,55.642857,51.357143,51.468571,51.468571,74965100,-0.06905948467903468
2014-11-24,51.508572,51.922855,49.142857,49.512856,49.512856,62730500,-0.03873899650767621
2014-12-01,49.285713,51.135715,48.234287,50.131428,50.131428,61839400,0.012415763780564727
2014-12-08,49.881428,49.982857,46.98,47.782856,47.782856,69533100,-0.04798120273098734
2014-12-15,48.055714,48.92857,45.077145,48.58857,48.58857,79846900,0.016721403985617115
2014-12-22,48.542858,49.484287,47.472858,48.578571,48.578571,30543800,-0.00020581031678795983
2014-12-29,47.970001,50.331429,47.652859,49.848572,49.848572,37702000,0.025807342315628815
2015-01-05,49.258572,49.258572,45.66143,47.041428,47.041428,63232400,-0.0579611897872712
2015-01-12,47.09,48.25,45.264286,48.191429,48.191429,82916400,0.024152523395200114
2015-01-19,48.57143,62.742859,47.714287,62.494286,62.494286,167556900,0.2598939448952672
2015-01-26,62.57143,65.339996,61.957142,63.114285,63.114285,98757400,0.00987200205043806
2015-02-02,62.842857,65.46714,61.955715,63.48,63.48,65028600,0.005777765044843033
2015-02-09,63.19857,66.629997,62.637142,66.585716,66.585716,58978500,0.04776518441072151
2015-02-16,66.515717,68.714287,65.944283,68.314285,68.314285,41341300,0.02562881544410496
2015-02-23,68.300003,69.5,67.14286,67.844284,67.844284,44330300,-0.006903757438269409
2015-03-02,67.714287,68.60714,64.844284,64.874283,64.874283,59200400,-0.044763848672908044
2015-03-09,64.989998,65.092857,61.982857,62.628571,62.628571,78096900,-0.03522970966643058
2015-03-16,61.547142,61.785713,59.299999,61.185715,61.185715,84950600,-0.0233078324953546
2015-03-23,60.889999,63.098572,58.572857,59.252857,59.252857,78096900,-0.03209974897806726
2015-03-30,59.715714,60.564285,58.702858,59.154285,59.154285,52025400,-0.0016649675197986
2015-04-06,58.76857,64.995712,58.464287,64.938568,64.938568,78857800,0.0932926845652495
2015-04-13,67.239998,82.14286,67.057144,81.650002,81.650002,278414500,0.229000128603813
2015-04-20,81.785713,82.304283,78.955711,79.771431,79.771431,82514600,-0.023276411074293537
2015-04-27,80.292854,81.785713,78.894287,79.575714,79.575714,53078900,-0.0024564870417776268
2015-05-04,79.571426,82.442856,78.900002,82.085716,82.085716,70637700,0.031055072578771607
2015-05-11,82.324287,88.348572,82.185715,87.60714,87.60714,92897000,0.06509848309618918
2015-05-18,87.544289,89.785713,87.024284,88.83857,88.83857,66903900,0.013958401073526827
2015-05-25,88.874283,90.205711,87.785713,89.151428,89.151428,40686100,0.0035154595844583358
2015-06-01,88.837143,90.540001,87.944283,90.459999,90.459999,45391500,0.014571390866944025
2015-06-08,90.714287,98.970001,88.995712,94.418571,94.418571,127197000,0.04283002750312427
2015-06-15,92.85714,96.418571,91.658569,93.871429,93.871429,73780000,-0.005811711084187476
2015-06-22,95.042854,100.891426,93.08857,93.08857,93.08857,181435800,-0.008374663881753699
2015-06-29,91.505714,95.238571,91.117142,94.044289,94.044289,67208400,0.01021442535138138
2015-07-06,93.472855,98.502853,92.284286,97.228569,97.228569,84739900,0.03329875714987918
2015-07-13,98.098572,117.879997,97.050003,114.769997,114.769997,172438200,0.16586551151981066
2015-07-20,114.699997,114.699997,108.900002,109.339996,109.339996,63694700,-0.04846784266962434
