Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,39.395000,39.542500,38.535000,39.497501,36.763374,65400000
2013-02-18,39.502499,39.895000,38.697498,39.857498,37.176701,54857600
2013-02-25,39.799999,40.087502,38.972500,39.520000,36.861904,55295200
2013-03-04,39.439999,40.445000,39.387501,40.167500,37.465836,42612400
2013-03-11,40.342499,40.400002,39.632500,39.637501,36.971489,58557600
2013-03-18,39.320000,40.040001,38.919998,40.022499,37.330597,82559200
2013-03-25,40.187500,42.740002,40.125000,42.459999,39.604160,62429200
2013-04-01,42.437500,42.747501,40.897499,41.290001,38.512844,56308000
2013-04-08,41.410000,41.974998,41.002499,41.437500,38.650425,34793200
2013-04-15,41.154999,41.220001,40.317501,40.990002,38.233040,59040800
2013-04-22,40.892502,42.619999,40.622501,41.807499,38.995541,34624800
2013-04-29,41.932499,45.209999,40.900002,44.884998,41.866055,80812000
2013-05-06,44.834999,45.192501,44.305000,44.687500,41.681831,64748400
2013-05-13,44.645000,46.145000,44.532501,46.142502,43.038975,65341600
2013-05-20,45.977501,46.224998,44.224998,45.112499,42.155396,83390400
2013-05-27,45.610001,45.634998,44.517502,44.535000,41.615757,39570000
2013-06-03,44.687500,45.437500,44.099998,44.985001,42.036259,69501600
2013-06-10,45.134998,45.785000,44.677502,45.232498,42.267521,48818000
2013-06-17,45.580002,46.307499,44.615002,44.875000,41.933468,68036400
2013-06-24,44.527500,46.250000,43.919998,45.687500,42.692699,62400800
2013-07-01,45.974998,47.715000,45.907501,47.697498,44.570950,33394000
2013-07-08,47.900002,48.192501,46.452499,47.680000,44.554588,80459600
2013-07-15,47.875000,47.997501,47.035000,47.480000,44.367718,48149200
2013-07-22,47.552502,49.000000,46.415001,48.299999,45.133953,64267200
2013-07-29,48.215000,48.724998,42.747501,46.000000,42.984718,205746800
2013-08-05,46.000000,46.285000,44.889999,44.952499,42.005875,66678000
2013-08-12,44.849998,45.372501,43.090000,43.282501,40.445351,70269200
2013-08-19,43.082500,45.375000,43.052502,44.775002,41.917202,77441600
2013-08-26,44.865002,44.865002,43.142502,43.605000,40.821877,61514800
2013-09-02,44.007500,44.599998,43.762501,44.167500,41.348476,36407600
2013-09-09,44.320000,47.325001,44.320000,47.250000,44.234222,71930400
2013-09-16,47.740002,49.707500,47.139999,49.707500,46.534878,104930000
2013-09-23,49.490002,50.215000,47.669998,48.262501,45.182106,62027600
2013-09-30,47.700001,48.402500,46.935001,47.619999,44.580612,56670400
2013-10-07,46.987499,48.049999,45.027500,48.049999,44.983162,64053600
