Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,67.000000,67.309998,65.029999,65.430000,49.200424,57189000
2013-02-18,65.750000,66.059998,64.320000,64.940002,48.831974,38696700
2013-02-25,65.389999,67.449997,64.800003,66.300003,49.854618,52865500
2013-03-04,66.050003,68.500000,65.860001,66.650002,50.117813,59037200
2013-03-11,66.730003,67.500000,64.739998,64.970001,49.034882,60741200
2013-03-18,64.410004,66.120003,63.400002,65.919998,49.751884,54270300
2013-03-25,66.190002,67.000000,65.279999,66.940002,50.521694,33407200
2013-04-01,66.699997,66.839996,64.550003,65.160004,49.178284,46748100
2013-04-08,65.139999,67.650002,65.089996,66.680000,50.325470,50706500
2013-04-15,66.230003,66.669998,63.029999,63.930000,48.249958,61266000
2013-04-22,64.089996,66.559998,61.470001,61.520000,46.431065,124454900
2013-04-29,61.799999,63.849998,61.250000,63.770000,48.129196,84412200
2013-05-06,63.820000,64.639999,63.529999,64.639999,48.785824,50387800
2013-05-13,64.339996,66.669998,64.180000,66.610001,50.272644,52578600
2013-05-20,66.300003,66.599998,63.509998,64.260002,48.499023,64521600
2013-05-27,64.639999,64.879997,63.480000,63.480000,47.910332,47315900
2013-06-03,63.369999,64.040001,61.419998,62.099998,46.868801,78370500
2013-06-10,62.110001,62.200001,60.750000,61.380001,46.582230,58960000
2013-06-17,61.610001,62.799999,60.220001,60.669998,46.043392,75863100
2013-06-24,60.000000,62.919998,59.459999,61.090000,46.362156,88757400
2013-07-01,61.490002,61.610001,60.270000,60.950001,46.255898,30917700
2013-07-08,60.750000,62.020000,59.020000,62.020000,47.067940,86003800
2013-07-15,61.389999,62.660000,60.820000,61.459999,46.642937,79164800
2013-07-22,61.680000,64.800003,61.189999,64.610001,49.033539,84721400
2013-07-29,64.470001,66.760002,64.169998,66.750000,50.657608,64167200
2013-08-05,65.410004,66.639999,65.000000,66.269997,50.293324,51459900
2013-08-12,65.889999,67.449997,65.800003,66.900002,50.771450,54524200
2013-08-19,66.879997,67.400002,66.190002,67.150002,50.961182,41669100
2013-08-26,67.029999,67.239998,65.739998,66.279999,50.300922,42951200
2013-09-02,66.919998,68.449997,66.519997,68.019997,51.893703,38148400
2013-09-09,68.000000,70.370003,67.489998,68.580002,52.320930,78338600
2013-09-16,69.019997,70.040001,67.970001,69.059998,52.687126,67810900
2013-09-23,70.000000,70.230003,67.080002,67.379997,51.405411,44479500
2013-09-30,66.940002,68.190002,66.550003,68.019997,51.893703,35551700
2013-10-07,66.389999,67.650002,65.470001,67.550003,51.535126,45903400
2013-10-14,67.110001,69.099998,66.919998,68.400002,52.183601,37247300
2013-10-21,68.510002,69.250000,66.820000,68.269997,52.084423,44642200
2013-10-28,68.389999,70.000000,67.959999,69.900002,53.327957,45111900
2013-11-04,70.139999,70.190002,66.250000,67.449997,51.458832,79861600
2013-11-11,67.300003,72.180000,67.180000,72.169998,55.059807,63264200
2013-11-18,72.279999,73.089996,70.400002,72.959999,55.662510,62759500
2013-11-25,71.089996,73.889999,70.959999,73.580002,56.135529,46951300
