Date,Open,High,Low,Close,Adj Close,Volume,Log Return
2013-02-11,34.740002,34.84,34.060001,34.380001,19.481142,40231800,0.0
2013-02-18,34.5,35.32,34.439999,35.32,20.013788,33248900,0.02697451530093677
2013-02-25,35.439999,35.470001,33.43,33.490002,18.976833,73534900,-0.05320251662032074
2013-03-04,33.509998,34.34,33.509998,34.0,19.265816,72251700,0.015113414379696459
2013-03-11,34.02,34.389999,33.52,33.68,19.084492,113832400,-0.009456265706054578
2013-03-18,33.490002,34.169998,33.34,33.91,19.465551,37165700,0.019770219799567716
2013-03-25,33.959999,34.540001,33.810001,34.389999,19.741083,27514300,0.014055607842427351
2013-04-01,34.189999,35.25,34.080002,34.84,19.999403,39946100,0.013000527386182343
2013-04-08,34.889999,35.939999,34.799999,35.91,20.613619,39017200,0.030249550750673822
2013-04-15,35.759998,35.759998,34.450001,35.02,20.102724,49094100,-0.025096645588384217
2013-04-22,35.060001,36.119999,34.950001,36.07,20.705469,43680800,0.029542540003674
2013-04-29,36.110001,36.900002,36.0,36.509998,20.95804,44244200,0.012124475355557055
2013-05-06,36.48,36.73,36.009998,36.68,21.055634,39331200,0.004645829142997868
2013-05-13,36.619999,37.610001,36.529999,37.439999,21.491892,38381600,0.02050757495533174
2013-05-20,37.41,37.529999,36.509998,37.09,21.290979,40969600,-0.009392285850104815
2013-05-27,37.360001,37.529999,36.07,36.099998,20.722685,31168800,-0.027054467940252173
2013-06-03,36.060001,36.599998,35.209999,36.150002,20.751389,62797800,0.001384190257413877
2013-06-10,36.310001,36.5,35.48,35.580002,20.424185,76446900,-0.015893446326203688
2013-06-17,35.700001,36.25,34.25,34.93,20.298061,49334100,-0.0061943736248739716
2013-06-24,34.599998,35.77,34.400002,34.990002,20.332922,57839400,0.0017159815480853214
2013-07-01,35.220001,35.75,35.110001,35.490002,20.623476,23395600,0.014188692789200465
2013-07-08,35.689999,37.09,35.650002,36.919998,21.454453,40916700,0.03950218431433435
2013-07-15,36.900002,37.48,36.799999,37.150002,21.58811,32133100,0.006210477270877578
2013-07-22,37.09,37.130001,35.16,35.900002,20.861732,49899000,-0.03422622431899239
2013-07-29,35.830002,35.880001,35.009998,35.68,20.733883,41036900,-0.006147253868179456
2013-08-05,35.610001,35.689999,35.080002,35.369999,20.55374,30277600,-0.008726302462667899
2013-08-12,35.25,35.279999,34.25,34.290001,19.926146,40185200,-0.031010180810828892
2013-08-19,34.279999,34.310001,33.119999,34.279999,19.920334,50473400,-0.0002917196219698957
2013-08-26,34.369999,34.389999,33.540001,33.880001,19.687893,39568700,-0.011737140792782113
2013-09-02,34.07,34.560001,33.720001,34.400002,19.990068,43911500,0.015231671915995887
2013-09-09,34.450001,35.419998,34.349998,34.84,20.245756,77708600,0.012709641133252302
2013-09-16,35.189999,36.0,35.029999,35.549999,20.942215,35137200,0.033821786922140884
2013-09-23,35.389999,35.439999,34.529999,34.709999,20.447388,35944400,-0.023911830093005737
2013-09-30,34.5,34.880001,34.23,34.650002,20.412037,30124600,-0.0017303723104584543
2013-10-07,34.470001,35.650002,34.41,35.540001,20.936327,35632500,0.025361008275989534
2013-10-14,35.41,35.990002,35.259998,35.860001,21.124846,32557600,0.0089640991405455
2013-10-21,35.950001,36.75,35.77,36.25,21.354589,45138000,0.010816774754182419
2013-10-28,36.27,37.689999,36.27,37.330002,21.99081,39764200,0.02935798078322668
2013-11-04,37.529999,37.889999,37.02,37.549999,22.120407,34741800,0.005875937309952574
2013-11-11,37.5,38.0,37.060001,38.0,22.385494,29738800,0.011912583675568356
2013-11-18,38.07,38.099998,36.68,37.27,21.955458,36111600,-0.019397395150929093
2013-11-25,37.389999,37.43,36.91,36.98,21.784624,19794600,-0.007811364809662679
2013-12-02,37.009998,37.459999,36.860001,37.459999,22.067398,36842300,0.012896915881451075
2013-12-09,37.5,37.75,36.84,37.099998,21.855318,46070300,-0.009657037064083484
2013-12-16,37.139999,38.580002,37.07,38.57,22.721283,55533600,0.03885778367345529
2013-12-23,38.209999,38.459999,37.849998,38.310001,22.568115,33171800,-0.00676399293154579
2013-12-30,38.360001,38.540001,37.650002,37.720001,22.500566,29115500,-0.00299760494791862
2014-01-06,37.77,37.82,36.959999,37.259998,22.226168,44283400,-0.012270130999627994
2014-01-13,37.25,37.330002,36.759998,37.029999,22.088974,39762800,-0.006191763452363021
2014-01-20,37.189999,37.630001,36.950001,37.299999,22.250027,37386200,0.0072646520971156045
2014-01-27,37.32,37.32,34.330002,35.220001,21.009287,67422500,-0.05737864403444367
2014-02-03,35.169998,35.34,33.799999,35.299999,21.057005,71855300,0.00226870580687962
2014-02-10,35.41,35.619999,34.740002,35.57,21.218063,41956300,0.007619563342690623
2014-02-17,35.549999,35.700001,35.099998,35.369999,21.098757,25122300,-0.005638718415630911
2014-02-24,35.34,36.41,35.279999,36.259998,21.629658,34288600,0.024851299672718735
2014-03-03,36.07,37.330002,36.0,36.810001,21.957739,50002400,0.01505422294657906
2014-03-10,36.810001,37.150002,35.860001,36.34,21.67737,35942800,-0.012850792163755322
2014-03-17,36.450001,36.91,35.84,36.450001,22.030661,35254000,0.016166305653692044
2014-03-24,36.549999,37.439999,36.439999,37.119999,22.435614,38359300,0.018214442101922895
2014-03-31,37.25,37.900002,37.130001,37.57,22.707603,29571100,0.012050195324905357
2014-04-07,37.57,38.560001,37.549999,37.650002,22.755955,46632200,0.0021270670557888617
2014-04-14,37.880001,38.560001,37.740002,38.450001,23.239481,29890100,0.021025730162450816
2014-04-21,38.360001,39.110001,37.880001,39.110001,23.638386,40689600,0.017019316546981918
2014-04-28,39.220001,40.34,39.220001,39.970001,24.158182,51813900,0.021751205795505577
2014-05-05,39.810001,40.240002,39.599998,40.200001,24.297194,29233300,0.005737748536980189
2014-05-12,40.43,40.689999,39.970001,40.689999,24.593346,36497500,0.012115048117089971
2014-05-19,40.290001,40.990002,39.959999,40.68,24.587307,37239900,-0.0002455843776759994
2014-05-26,40.75,41.619999,40.630001,41.560001,25.119183,20855500,0.021401483018395742
2014-06-02,41.630001,41.639999,41.099998,41.389999,25.016434,20318500,-0.004098848283978618
2014-06-09,41.32,42.709999,41.189999,41.450001,25.052696,42386200,0.0014484775884888884
2014-06-16,41.439999,43.380001,41.259998,43.119999,26.359138,40825500,0.050833561547154835
2014-06-23,43.009998,43.02,41.130001,41.82,25.564445,40967200,-0.03061248910936576
2014-06-30,41.759998,42.580002,41.52,42.389999,25.912888,23919100,0.013537932190166205
2014-07-07,42.25,43.599998,42.25,43.43,26.548639,33732300,0.02423803348557358
2014-07-14,43.610001,43.700001,41.549999,42.169998,25.7784,47594900,-0.02944155263396374
2014-07-21,41.540001,42.25,41.150002,41.740002,25.515547,35649900,-0.010248979314087163
2014-07-28,41.73,41.889999,40.259998,40.5,24.757538,33716000,-0.03015794435516233
2014-08-04,40.470001,41.66,40.400002,41.630001,25.448307,30898000,0.027519209889925216
2014-08-11,41.82,42.470001,41.639999,42.200001,25.79674,21417200,0.01359890916427251
2014-08-18,42.299999,42.720001,42.299999,42.59,26.035151,21473300,0.009199459128055539
2014-08-25,42.740002,43.119999,42.580002,43.080002,26.33469,18076900,0.011439494976382376
2014-09-01,43.16,43.68,43.049999,43.389999,26.524181,17603000,0.007169726032586741
2014-09-08,43.380001,44.049999,42.919998,43.16,26.383593,36950100,-0.005314467809289032
2014-09-15,43.599998,45.099998,43.369999,44.990002,27.832241,37776900,0.05345275722709907
2014-09-22,45.029999,45.970001,44.790001,45.810001,28.33952,34964500,0.018062200018256553
2014-09-29,45.630001,46.240002,45.189999,46.189999,28.5746,36589200,0.008260914404829817
2014-10-06,46.389999,47.41,45.91,46.720001,28.902466,36671800,0.01140870886514237
2014-10-13,46.560001,46.93,44.59,45.66,28.246719,50026100,-0.022949610943249047
2014-10-20,45.720001,47.689999,45.610001,47.490002,29.378819,25896600,0.03929666327001478
2014-10-27,47.549999,48.360001,47.060001,48.34,29.904648,33546700,0.01773994729573711
2014-11-03,48.290001,49.959999,48.290001,49.869999,30.851154,28359100,0.03116023663858655
2014-11-10,49.919998,50.09,48.59,48.779999,30.176851,33096900,-0.022099049185998705
2014-11-17,48.740002,49.439999,48.700001,49.240002,30.461422,37025200,0.009385923280399808
2014-11-24,49.52,50.450001,48.959999,50.259998,31.092419,20016300,0.02050299685919913
2014-12-01,50.130001,51.25,50.110001,51.07,31.593525,35480800,0.01598816712115352
2014-12-08,51.110001,51.549999,49.639999,49.650002,30.715055,28714200,-0.028199269263345934
