Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,61.650002,62.110001,60.599998,62.070000,56.702679,10553300
2013-02-18,62.099998,63.070000,60.759998,62.779999,57.351288,8544800
2013-02-25,62.930000,65.110001,61.869999,65.040001,59.415852,11428200
2013-03-04,64.870003,68.410004,64.760002,67.750000,61.891525,10817900
2013-03-11,66.800003,67.230003,65.419998,65.430000,59.772129,11709300
2013-03-18,64.879997,65.970001,64.309998,65.540001,59.872612,8746600
2013-03-25,65.599998,66.220001,64.739998,65.660004,59.982250,7325000
2013-04-01,65.660004,66.110001,63.000000,64.459999,58.886009,6879900
2013-04-08,64.519997,65.300003,63.180000,64.699997,59.105255,7394900
2013-04-15,64.540001,64.610001,61.849998,62.970001,57.676971,10693400
2013-04-22,63.090000,64.599998,55.540001,59.349998,54.361240,29856000
2013-04-29,59.500000,61.099998,59.110001,60.259998,55.194756,16634600
2013-05-06,60.759998,60.980000,58.880001,60.200001,55.139801,11960800
2013-05-13,59.889999,60.900002,58.869999,60.630001,55.533657,12303300
2013-05-20,60.340000,60.950001,57.330002,57.900002,53.033127,23475700
2013-05-27,58.410000,59.619999,58.000000,58.439999,53.527737,10824400
2013-06-03,58.450001,59.709999,57.009998,59.459999,54.462002,13210500
2013-06-10,59.439999,59.619999,57.169998,57.500000,52.666759,9747300
2013-06-17,57.779999,59.080002,57.169998,57.860001,52.996483,11824000
2013-06-24,57.779999,61.369999,56.740002,61.040001,55.909195,14757700
2013-07-01,62.099998,63.830002,61.529999,62.549999,57.292252,11576900
2013-07-08,62.720001,64.849998,62.290001,64.720001,59.279858,9498500
2013-07-15,64.580002,65.730003,63.939999,64.080002,58.853611,9451800
2013-07-22,64.400002,65.239998,62.740002,63.919998,58.706657,7762700
2013-07-29,63.560001,64.760002,63.259998,63.889999,58.679108,7506000
2013-08-05,63.790001,64.690002,63.349998,64.449997,59.193436,8309300
2013-08-12,64.510002,65.320000,63.660000,64.239998,59.000568,7020200
2013-08-19,64.019997,64.349998,62.610001,64.180000,58.945446,10663900
2013-08-26,61.500000,65.110001,61.500000,63.529999,58.348476,11978900
2013-09-02,63.799999,64.949997,63.540001,64.449997,59.193436,7926000
2013-09-09,64.449997,66.730003,64.250000,65.949997,60.571095,9372300
2013-09-16,66.790001,67.339996,65.089996,66.839996,61.388496,17118600
2013-09-23,66.589996,67.000000,65.599998,66.510002,61.085407,13197000
2013-09-30,65.750000,67.089996,65.260002,66.300003,60.892551,12724800
2013-10-07,65.739998,66.930000,65.120003,66.930000,61.471165,10751400
2013-10-14,66.720001,69.120003,66.010002,68.739998,63.315155,10580200
2013-10-21,68.680000,70.510002,68.580002,70.440002,64.880981,8141100
2013-10-28,70.510002,72.000000,70.239998,71.330002,65.700745,8461900
2013-11-04,71.370003,72.629997,70.809998,72.480003,66.759987,7607100
2013-11-11,72.260002,73.730003,71.809998,73.669998,67.856110,8437100
2013-11-18,73.730003,73.940002,70.870003,72.029999,66.345528,11542300
2013-11-25,72.300003,74.330002,71.750000,74.230003,68.371895,7358800
2013-12-02,74.160004,75.029999,73.470001,74.910004,68.998230,8112200
2013-12-09,74.870003,75.620003,73.720001,75.019997,69.099533,8828700
2013-12-16,74.980003,76.330002,74.019997,75.279999,69.339035,14338800
2013-12-23,75.650002,76.889999,75.500000,76.089996,70.085114,3035200
2013-12-30,76.629997,76.839996,75.400002,75.800003,69.817993,4233400
2014-01-06,75.800003,77.349998,75.470001,76.239998,70.223259,7552500
2014-01-13,75.980003,77.580002,74.820000,76.989998,71.089348,6743300
2014-01-20,77.730003,77.779999,73.169998,73.239998,67.626740,7173700
2014-01-27,73.180000,74.559998,72.660004,73.250000,67.636017,8310300
2014-02-03,73.489998,73.790001,70.360001,71.449997,65.973930,9387000
2014-02-10,71.540001,73.000000,69.019997,71.690002,66.195564,14350800
2014-02-17,71.900002,78.739998,71.680000,77.239998,71.320190,12157500
2014-02-24,76.669998,81.209999,76.410004,78.150002,72.160446,9048200
2014-03-03,78.589996,82.379997,77.230003,82.199997,75.900032,10642900
2014-03-10,81.760002,82.400002,79.589996,79.910004,73.785561,8856900
2014-03-17,80.239998,81.540001,79.389999,79.440002,73.351608,6609200
2014-03-24,79.360001,79.809998,76.910004,77.769997,71.809578,7473600
2014-03-31,78.269997,79.430000,77.129997,77.190002,71.274048,9820100
2014-04-07,76.959999,77.190002,72.440002,72.519997,66.961945,10526000
2014-04-14,73.389999,74.750000,72.809998,74.029999,68.530296,6497700
2014-04-21,74.160004,77.269997,73.699997,75.339996,69.742989,10340600
