Date,Open,High,Low,Close,Adj Close,Volume,Log Return
2013-02-11,27.639999,27.950001,27.16,27.475,24.590765,32057400,0.0
2013-02-18,27.445,27.58,26.995001,27.235001,24.375956,31309200,-0.008773729323963055
2013-02-25,27.27,27.495001,26.969999,27.41,24.532581,35687400,0.00640483420802021
2013-03-04,27.275,27.825001,27.205,27.344999,24.569357,32900000,0.0014979452288267233
2013-03-11,27.285,27.495001,26.635,27.389999,24.609781,42313600,0.0016439494772787153
2013-03-18,27.215,30.125,26.764999,29.764999,26.743711,74203200,0.08315537735552807
2013-03-25,29.695,29.99,29.07,29.504999,26.510103,40323400,-0.008773437277602453
2013-04-01,29.5,29.764999,28.99,29.485001,26.492134,35116200,-0.0006780468789811022
2013-04-08,29.445,30.690001,29.41,30.290001,27.215424,34967400,0.026936012667683574
2013-04-15,30.23,30.655001,29.834999,30.459999,27.368174,35842800,0.005596934036831874
2013-04-22,30.545,31.245001,30.315001,30.945,27.803936,25449400,0.015796787963302382
2013-04-29,31.0,32.48,30.809999,32.275002,28.998941,36417000,0.04208171866980906
2013-05-06,32.200001,32.395,31.825001,32.380001,29.093279,28386600,0.003247873223933846
2013-05-13,32.255001,33.035,32.080002,32.66,29.344856,31251800,0.008610081556793873
2013-05-20,32.634998,32.785,30.780001,31.395,28.208256,36366200,-0.039502565805127364
2013-05-27,31.785,32.055,30.83,30.83,27.700611,26720800,-0.018160230342167613
2013-06-03,30.799999,31.785,30.555,31.375,28.284678,33225400,0.02086577389270088
2013-06-10,31.455,31.74,30.514999,30.945,27.897032,29517000,-0.013799941364198966
2013-06-17,31.190001,31.360001,30.035,30.285,27.302048,45718600,-0.021558585548059322
2013-06-24,30.08,32.035,29.555,31.84,28.703882,70849200,0.05007065725042996
2013-07-01,31.969999,32.294998,30.950001,31.82,28.68585,30334600,-0.0006284051158626632
2013-07-08,32.0,32.330002,31.66,31.834999,28.699369,30642600,0.0004711666343942497
2013-07-15,31.73,31.889999,31.235001,31.674999,28.555128,29273800,-0.005038601776899109
2013-07-22,31.555,31.790001,31.014999,31.264999,28.185513,29005800,-0.013028412145527028
2013-07-29,31.125,33.305,31.125,33.150002,29.884844,43250000,0.058543339713820135
2013-08-05,33.099998,33.424999,32.805,33.154999,29.889349,27048000,0.000150733946622283
2013-08-12,33.044998,33.375,31.58,31.825001,28.690353,26151200,-0.040941262342941855
2013-08-19,31.85,32.855,31.75,32.105,28.942774,33289000,0.008759636243429583
2013-08-26,32.099998,32.264999,31.299999,31.41,28.316227,26838200,-0.021885537550834284
2013-09-02,31.805,32.790001,31.75,32.490002,29.387241,25219600,0.037125568007571594
2013-09-09,32.529999,34.450001,32.465,33.955002,30.712332,41474600,0.04410366719046418
2013-09-16,34.375,35.279999,33.955002,34.685001,31.37262,73422600,0.021271270254121014
2013-09-23,34.555,37.625,34.02,36.82,33.303734,71285000,0.05973398483120515
2013-09-30,36.150002,36.625,35.529999,36.07,32.625355,48305200,-0.020579776022481667
2013-10-07,35.705002,36.865002,34.98,36.73,33.222324,43866200,0.018132312785213853
2013-10-14,36.474998,37.994999,36.389999,37.965,34.339382,42117800,0.03307079920693259
2013-10-21,37.945,38.244999,37.555,37.849998,34.235363,34088800,-0.003033743101168486
2013-10-28,37.875,38.445,37.57,38.029999,34.39817,29058000,0.004744249589198567
2013-11-04,38.165001,38.830002,37.790001,38.560001,34.877563,25947400,0.013840363190734532
2013-11-11,38.650002,39.639999,38.200001,39.610001,35.827297,23191000,0.026866360414757942
2013-11-18,39.700001,39.700001,38.705002,39.435001,35.669006,29734400,-0.00442795646738712
2013-11-25,39.529999,39.935001,39.439999,39.57,35.791103,19153200,0.0034172105394876507
2013-12-02,39.735001,40.07,39.130001,39.93,36.116722,25817600,0.009056628417593277
2013-12-09,39.965,40.130001,37.709999,38.200001,34.551945,41392800,-0.044292127531598856
2013-12-16,38.455002,39.375,38.139999,38.669998,35.086658,65263200,0.015357100396607537
2013-12-23,38.544998,39.505001,38.345001,39.080002,35.45866,21410000,0.010546566623861355
2013-12-30,38.959999,39.474998,38.959999,39.014999,35.39967,19310800,-0.0016650128115638099
2014-01-06,39.235001,39.299999,38.349998,38.459999,34.896114,31083800,-0.014327021758374251
2014-01-13,38.415001,38.459999,36.689999,36.695,33.29467,36623000,-0.04697815218864607
2014-01-20,37.07,37.299999,35.82,35.825001,32.505283,39288200,-0.023994694143959022
2014-01-27,35.955002,37.099998,35.755001,36.424999,33.049686,50060000,0.016609435524732555
2014-02-03,36.380001,36.424999,34.924999,36.345001,32.9771,37992800,-0.0021986843109808476
2014-02-10,36.365002,37.59,36.060001,37.535,34.056824,33932200,0.032217042490794025
2014-02-17,37.57,38.330002,37.305,38.240002,34.696499,25647200,0.01860836481503073
2014-02-24,38.294998,39.529999,38.244999,39.150002,35.522163,39308000,0.023518023049220897
2014-03-03,38.814999,40.044998,38.275002,39.73,36.159092,32930800,0.017771613049032027
2014-03-10,39.584999,39.865002,38.904999,39.16,35.640316,29034200,-0.01445095558372819
2014-03-17,39.435001,40.040001,37.5,37.605,34.225079,67001000,-0.04051878957945289
2014-03-24,37.740002,37.915001,36.505001,36.77,33.46513,43209200,-0.022454678225378118
2014-03-31,37.0,37.59,36.259998,36.419998,33.14658,39345800,-0.009564457311738073
2014-04-07,36.404999,37.084999,35.299999,35.625,32.423042,50666400,-0.022070201014714505
