Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,52.562000,52.616001,51.615002,52.313000,49.260494,26779000
2013-02-18,52.500000,52.648998,51.056000,52.382999,49.326412,23016000
2013-02-25,52.534000,52.599998,50.736000,51.830002,48.805679,33911000
2013-03-04,51.598000,53.123001,51.576000,52.923000,49.834904,26313000
2013-03-11,52.958000,53.247002,51.821999,51.937000,48.906445,30769000
2013-03-18,51.530998,51.966000,50.816002,51.750000,48.730343,27044000
2013-03-25,52.025002,54.195999,51.876999,54.112999,50.955456,27698000
2013-04-01,54.243999,54.689999,52.699001,53.160000,50.058067,24742000
2013-04-08,53.069000,54.231998,52.314999,53.299000,50.245399,29954000
2013-04-15,53.022999,53.384998,51.855999,52.195999,49.205589,28625000
2013-04-22,52.205002,53.900002,51.879002,53.533001,50.465996,18960000
2013-04-29,53.748001,55.765999,53.535000,55.355000,52.183605,39317000
2013-05-06,55.360001,55.754002,53.379002,55.513000,52.332550,23844000
2013-05-13,55.299999,58.500000,55.299999,58.478001,55.127682,27215000
2013-05-20,58.313999,58.900002,56.332001,57.146000,53.871986,24382000
2013-05-27,58.000000,58.527000,56.960999,57.025002,53.757915,18108000
2013-06-03,57.133999,57.689999,55.709999,56.625000,53.380852,29265000
2013-06-10,56.759998,57.554001,55.706001,57.116001,53.843700,29100000
2013-06-17,57.407001,59.188999,56.888000,57.328999,54.044502,41797000
2013-06-24,56.337002,57.743000,55.748001,57.450001,54.158585,39420000
2013-07-01,57.861000,59.502998,57.755001,59.502998,56.093956,22038000
2013-07-08,59.717999,60.273998,58.737999,59.886002,56.512863,27454000
2013-07-15,59.924000,60.095001,58.294998,59.333000,55.991013,29928000
2013-07-22,59.433998,60.485001,58.965000,59.814999,56.445858,28888000
2013-07-29,59.887001,64.964996,56.702000,64.556999,60.920765,86405000
2013-08-05,64.122002,65.697998,63.768002,63.796001,60.202618,28402000
2013-08-12,63.960999,63.960999,61.563000,61.820999,58.338860,22591000
2013-08-19,61.915001,62.758999,61.686001,62.611000,59.084366,24711000
2013-08-26,62.575001,62.575001,60.359001,60.608002,57.194199,28889000
2013-09-02,61.200001,63.973999,61.049000,63.661999,60.076172,25104000
2013-09-09,63.800999,67.230003,63.553001,66.640999,62.887383,37827000
2013-09-16,67.379997,69.500999,66.864998,68.573997,64.711479,28308000
2013-09-23,68.536003,69.166000,67.174004,68.184998,64.344406,26899000
