Date,Open,High,Low,Close,Adj Close,Volume,Log Return
2013-02-11,42.705002,43.959999,42.272499,43.7575,43.7575,27952000,0.0
2013-02-18,43.674999,43.935001,41.942501,42.639999,42.639999,18339200,-0.025870270277422287
2013-02-25,42.447498,45.810001,40.5,45.5,45.5,64866400,0.06491956955147342
2013-03-04,45.505001,46.8675,45.369999,46.462502,46.462502,31790000,0.020933252711931746
2013-03-11,46.380001,46.985001,44.047501,44.125,44.125,36592400,-0.05161906341537557
2013-03-18,43.825001,44.279999,42.535,44.014999,44.014999,32124400,-0.0024960530601190636
2013-03-25,43.985001,44.805,42.797501,44.7075,44.7075,21233600,0.015610810586712397
2013-04-01,44.674999,44.912498,40.330002,41.355,41.355,27963200,-0.07794793963618457
2013-04-08,41.240002,42.465,40.887501,42.380001,42.380001,27469200,0.024483243292318962
2013-04-15,41.994999,42.665001,39.75,40.880001,40.880001,48491600,-0.03603560607890032
2013-04-22,41.060001,41.549999,40.130001,40.709999,40.709999,19479100,-0.004167232406390176
2013-04-29,40.75,42.5,40.549999,42.240002,42.240002,19377400,0.036893948795591706
2013-05-06,42.330002,44.25,42.110001,44.169998,44.169998,20487700,0.044678093582342926
2013-05-13,44.330002,47.310001,43.830002,46.790001,46.790001,22114500,0.05762374592138015
2013-05-20,47.139999,47.580002,41.799999,43.25,43.25,52957000,-0.07867229287232438
2013-05-27,43.529999,43.529999,40.849998,42.330002,42.330002,30182800,-0.021501131597242273
2013-06-03,42.369999,42.439999,37.099998,39.610001,39.610001,78364500,-0.06641446490067111
2013-06-10,39.950001,39.970001,36.869999,37.560001,37.560001,38294600,-0.05314195591584485
2013-06-17,37.220001,38.830002,36.09,38.299999,38.299999,35766500,0.019510189112809398
2013-06-24,37.630001,38.950001,36.130001,38.18,38.18,29713000,-0.0031380517793378644
2013-07-01,38.560001,39.07,37.73,38.939999,38.939999,13027000,0.019710155965917703
2013-07-08,39.029999,42.599998,37.939999,42.43,42.43,24496600,0.08583368495071436
2013-07-15,42.27,43.0,41.290001,42.5,42.5,24653900,0.0016484167161377311
2013-07-22,42.5,43.529999,41.84,43.220001,43.220001,21764100,0.016799298285804863
2013-07-29,43.16,45.599998,42.509998,45.52,45.52,19681800,0.051848415601899435
2013-08-05,45.310001,46.099998,44.189999,45.209999,45.209999,14316000,-0.006833510630562118
2013-08-12,45.139999,45.68,42.860001,43.830002,43.830002,20233000,-0.03099971912595019
2013-08-19,43.799999,44.169998,43.0,43.59,43.59,19711000,-0.0054907938112619655
2013-08-26,43.16,49.939999,42.110001,49.130001,49.130001,62247500,0.11964210028441787
2013-09-02,49.459999,50.150002,48.02,48.470001,48.470001,29427300,-0.013524796046116259
2013-09-09,48.599998,50.599998,48.540001,49.639999,49.639999,21858300,0.023851869702759175
2013-09-16,50.200001,54.25,49.490002,52.759998,52.759998,29982900,0.0609563497502455
2013-09-23,52.830002,53.939999,51.709999,52.43,52.43,19453900,-0.006274343357166055
2013-09-30,51.139999,53.369999,50.759998,52.830002,52.830002,18702400,0.007600302449060314
2013-10-07,52.419998,53.200001,48.700001,51.07,51.07,20874800,-0.033882008373949314
2013-10-14,50.509998,54.150002,49.970001,54.099998,54.099998,20624500,0.05763690822430583
2013-10-21,56.150002,56.240002,52.98,54.560001,54.560001,17719600,0.00846688297979383
2013-10-28,54.560001,54.810001,52.200001,53.959999,53.959999,20118700,-0.011058019056343345
2013-11-04,54.5,57.240002,54.150002,55.490002,55.490002,24291400,0.027959847573030376
2013-11-11,55.68,57.889999,55.040001,57.310001,57.310001,24192800,0.032272285632268354
2013-11-18,58.200001,58.369999,52.549999,54.689999,54.689999,48171900,-0.04679428693880491
2013-11-25,53.77,54.139999,50.990002,52.09,52.09,23499600,-0.04870786731670259
2013-12-02,52.009998,54.150002,51.040001,53.880001,53.880001,21584400,0.033786378344825216
