Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,57.560001,57.709999,56.750000,57.320000,49.151199,23800800
2013-02-18,54.200001,56.880001,54.040001,54.470001,46.707355,36867100
2013-02-25,54.689999,54.750000,52.509998,53.520000,45.892742,31118600
2013-03-04,53.310001,54.250000,53.130001,53.810001,46.141403,24297400
2013-03-11,53.830002,55.000000,53.750000,54.730000,46.930317,26773100
2013-03-18,54.299999,55.529999,54.230000,54.459999,46.880047,26359200
2013-03-25,54.650002,57.310001,54.439999,57.209999,49.247284,25413400
2013-04-01,57.160000,63.950001,57.009998,62.099998,53.456684,56300800
2013-04-08,62.070000,63.279999,61.290001,63.029999,54.257236,22253000
2013-04-15,62.720001,63.150002,58.029999,60.040001,51.683407,38570600
2013-04-22,59.990002,60.150002,58.119999,59.480000,51.201340,29648800
2013-04-29,59.950001,60.490002,58.869999,58.919998,50.719292,26683200
2013-05-06,59.380001,62.990002,59.320000,62.910000,54.153946,31905500
2013-05-13,62.669998,63.310001,61.169998,62.840000,54.093693,28434500
2013-05-20,62.730000,63.270000,61.490002,62.060001,53.422256,21431100
2013-05-27,62.490002,64.900002,62.400002,62.630001,53.912918,21909700
2013-06-03,62.889999,63.110001,60.950001,62.570000,53.861263,24213500
2013-06-10,62.580002,64.559998,62.570000,63.799999,54.920071,22713200
2013-06-17,64.290001,66.160004,63.430000,63.900002,55.248508,30083300
2013-06-24,63.490002,66.190002,63.459999,65.480003,56.614590,26879300
2013-07-01,65.889999,66.360001,64.650002,66.169998,57.211170,12848900
2013-07-08,66.949997,68.750000,66.360001,68.000000,58.793400,26086600
2013-07-15,68.129997,72.089996,65.919998,71.449997,61.776302,39765300
2013-07-22,71.559998,73.150002,71.400002,72.209999,62.433418,22662200
2013-07-29,72.110001,73.660004,71.930000,72.260002,62.476624,22051900
2013-08-05,72.360001,73.669998,72.269997,72.930000,63.055946,13496300
2013-08-12,72.410004,73.389999,71.000000,71.430000,61.758991,15475300
2013-08-19,71.529999,72.839996,71.459999,72.540001,62.718735,15394000
2013-08-26,72.639999,72.919998,71.150002,71.739998,62.027046,19151300
2013-09-02,71.809998,74.790001,71.790001,74.059998,64.032913,13580800
2013-09-09,74.110001,75.500000,73.779999,74.480003,64.396065,16619000
2013-09-16,75.089996,75.879997,70.400002,70.570000,61.245224,34500100
2013-09-23,70.800003,72.940002,70.620003,71.989998,62.477585,20111800
2013-09-30,71.290001,73.139999,71.010002,72.989998,63.345440,20547500
2013-10-07,72.589996,74.269997,71.180000,74.269997,64.456314,23130300
2013-10-14,73.860001,75.489998,67.540001,68.760002,59.674381,52744500
2013-10-21,68.650002,69.629997,67.089996,67.620003,58.685032,40616900
2013-10-28,67.550003,68.709999,66.720001,68.629997,59.561562,25885500
2013-11-04,68.779999,71.019997,68.269997,70.500000,61.184464,20746000
2013-11-11,70.730003,71.959999,69.809998,71.870003,62.373447,18020700
2013-11-18,71.970001,73.750000,71.260002,73.739998,63.996338,20102300
2013-11-25,74.000000,74.989998,73.790001,74.480003,64.638573,14075500
2013-12-02,73.639999,74.449997,72.540001,73.500000,63.788063,22977800
2013-12-09,73.500000,74.410004,70.459999,70.480003,61.400318,25586300
2013-12-16,70.730003,73.730003,70.199997,73.349998,63.900574,25496000
2013-12-23,73.839996,75.320000,73.709999,74.690002,65.067955,9497500
2013-12-30,74.849998,75.760002,74.309998,75.099998,65.425110,10537200
2014-01-06,75.419998,77.330002,74.120003,74.699997,65.076645,29062900
2014-01-13,74.669998,75.000000,72.150002,72.519997,63.177505,32520000
2014-01-20,72.720001,73.930000,71.379997,71.599998,62.376015,21817900
2014-01-27,71.309998,73.040001,70.839996,72.279999,62.968422,21716900
2014-02-03,72.139999,72.209999,69.800003,71.360001,62.166943,25235000
2014-02-10,70.910004,73.839996,69.570000,73.519997,64.048653,28074400
2014-02-17,73.519997,74.620003,73.230003,73.809998,64.301277,18151200
2014-02-24,74.139999,77.709999,74.000000,77.269997,67.315559,29157900
2014-03-03,76.699997,78.570000,76.529999,77.400002,67.428825,20390700
2014-03-10,77.279999,78.449997,75.650002,75.699997,65.947853,17640300
2014-03-17,76.139999,83.320000,76.089996,81.339996,71.117233,35863400
2014-03-24,81.650002,82.349998,80.779999,81.620003,71.362061,27046300
2014-03-31,82.080002,83.050003,81.269997,81.529999,71.283394,20688400
2014-04-07,81.500000,81.989998,78.820000,78.949997,69.027611,20909200
2014-04-14,79.440002,79.720001,73.610001,75.779999,66.256042,30253800
2014-04-21,75.699997,77.290001,74.790001,75.660004,66.151123,27778700
2014-04-28,76.349998,76.580002,74.260002,75.029999,65.600304,24988600
2014-05-05,74.830002,78.059998,74.300003,76.949997,67.278999,23996500
