Date,Open,High,Low,Close,Adj Close,Volume,Log Return
2013-02-11,96.959999,97.5,95.290001,95.610001,72.120155,18570200,0.0
2013-02-18,95.739998,96.370003,90.57,91.540001,69.050102,25984800,-0.043501190483940064
2013-02-25,91.809998,93.160004,88.5,91.360001,68.914299,31172700,-0.0019686679009382263
2013-03-04,90.610001,91.279999,89.190002,90.510002,68.27314,28662000,-0.009347264923252477
2013-03-11,90.489998,91.519997,88.110001,88.830002,67.005905,31983600,-0.018735674384738433
2013-03-18,87.889999,90.019997,86.419998,87.480003,65.987572,34623200,-0.015314328570841557
2013-03-25,87.93,87.980003,85.800003,86.970001,65.602859,21910400,-0.005847143947446086
2013-04-01,86.860001,86.940002,83.050003,84.599998,63.815132,38035400,-0.02762893640572245
2013-04-08,84.690002,87.0,83.709999,85.050003,64.154572,35368900,0.005305018070174211
2013-04-15,84.239998,84.330002,80.010002,80.43,60.669632,40213600,-0.05585208264686714
2013-04-22,81.239998,85.080002,79.489998,84.68,64.285789,51120900,0.0578953195955795
2013-04-29,85.110001,87.480003,82.660004,86.980003,66.031868,42315000,0.0267988780468562
2013-05-06,87.129997,90.690002,86.879997,88.620003,67.276894,36352500,0.01867937534215911
2013-05-13,88.190002,88.489998,86.099998,87.669998,66.555687,34148900,-0.0107778535840704
2013-05-20,87.57,89.089996,85.769997,86.209999,65.447311,27476500,-0.016793589021193468
2013-05-27,87.040001,87.389999,85.330002,85.800003,65.136063,20001200,-0.004767047747120577
2013-06-03,85.910004,86.470001,83.300003,84.650002,64.263031,31040700,-0.013493838635889576
2013-06-10,84.709999,85.279999,82.629997,83.870003,63.670868,26488800,-0.009257393601237203
2013-06-17,83.550003,85.290001,81.93,83.120003,63.101513,30189700,-0.008982379657403249
2013-06-24,82.059998,83.43,80.860001,82.489998,62.623226,33832000,-0.007608515414206782
2013-07-01,83.040001,83.589996,81.400002,82.139999,62.357513,16083900,-0.004252069598387144
2013-07-08,82.400002,87.269997,82.25,87.169998,66.176102,27288600,0.059435238728909795
2013-07-15,87.239998,89.0,85.150002,85.650002,65.022186,36803400,-0.01759086605392503
2013-07-22,85.379997,86.550003,81.349998,82.059998,62.731068,43997200,-0.035871707424643975
2013-07-29,82.419998,84.809998,82.0,84.300003,64.443443,32782800,0.026931159117885184
2013-08-05,84.110001,84.790001,81.800003,84.510002,64.603973,27153600,0.0024879240170694638
2013-08-12,84.190002,87.43,84.059998,85.160004,65.100876,29626900,0.007662094899786453
2013-08-19,85.150002,85.5,82.830002,83.889999,64.129997,23245700,-0.015025778964395184
2013-08-26,83.980003,84.779999,81.459999,82.540001,63.098019,24588200,-0.016222851938173397
2013-09-02,83.150002,84.220001,81.720001,83.389999,63.747776,21321300,0.010244922712866655
2013-09-09,84.040001,87.220001,84.019997,87.010002,66.515106,24640100,0.04249478260461165
2013-09-16,87.959999,88.25,84.75,84.75,64.787445,32047100,-0.02631724517382418
