Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,57.939999,58.619999,56.779999,57.020000,40.671261,63405800
2013-02-18,57.639999,58.610001,57.090000,58.200001,41.985714,25729700
2013-02-25,58.470001,58.549999,56.830002,58.279999,42.043434,36545900
2013-03-04,58.139999,58.490002,57.250000,58.389999,42.122784,29814200
2013-03-11,58.410000,59.560001,58.080002,59.070000,42.613346,29308900
2013-03-18,58.669998,61.110001,58.549999,60.910000,43.940727,35364900
2013-03-25,61.000000,61.189999,60.029999,60.099998,43.356388,19689400
2013-04-01,60.200001,60.700001,58.060001,58.540001,42.231003,26126000
2013-04-08,58.599998,60.630001,58.509998,59.360001,42.822552,26797000
2013-04-15,58.720001,58.720001,56.380001,57.490002,41.473522,38736900
2013-04-22,57.580002,59.000000,56.919998,58.910000,42.497921,33389100
2013-04-29,59.290001,61.970001,59.020000,61.919998,44.669361,33802600
2013-05-06,61.959999,62.990002,61.709999,62.230000,44.892975,41725600
2013-05-13,62.110001,63.310001,61.750000,63.310001,45.672104,39829000
2013-05-20,63.299999,64.769997,61.900002,62.529999,45.109417,32022600
2013-05-27,63.240002,63.610001,61.340000,61.340000,44.709782,26028900
2013-06-03,61.580002,62.380001,60.959999,62.320000,45.424099,31254500
2013-06-10,62.360001,62.439999,60.380001,61.029999,44.483829,22552400
2013-06-17,61.450001,62.570000,59.549999,60.360001,43.995487,29813000
2013-06-24,59.779999,61.099998,58.709999,60.500000,44.097511,27343100
2013-07-01,60.730000,62.419998,60.730000,62.310001,45.416790,19870500
2013-07-08,62.509998,64.849998,62.310001,64.839996,47.260880,38318500
2013-07-15,64.790001,66.000000,64.669998,66.000000,48.106380,49001200
2013-07-22,66.080002,66.250000,65.129997,65.720001,48.411808,20312000
2013-07-29,65.540001,67.230003,64.510002,67.230003,49.524147,29863900
2013-08-05,67.000000,67.470001,66.169998,66.830002,49.229488,22733800
2013-08-12,66.320000,67.910004,66.059998,67.379997,49.634617,28953000
2013-08-19,67.410004,67.410004,65.290001,66.550003,49.023216,24950400
2013-08-26,66.589996,67.330002,65.940002,66.300003,48.839077,24568600
2013-09-02,66.959999,68.769997,66.510002,68.199997,50.238670,22346100
2013-09-09,68.250000,69.419998,68.050003,69.190002,50.967953,21026000
2013-09-16,69.769997,71.089996,69.139999,71.000000,52.301270,28599100
2013-09-23,70.660004,71.040001,69.800003,70.309998,51.792973,21649800
2013-09-30,69.690002,70.989998,69.300003,70.970001,52.279156,25513300
2013-10-07,70.400002,71.849998,69.620003,71.709999,52.824276,24579300
2013-10-14,71.300003,73.589996,71.250000,73.430000,54.631573,25728800
2013-10-21,73.529999,74.099998,71.949997,74.059998,55.100281,19373500
2013-10-28,73.910004,74.589996,72.209999,73.089996,54.378620,22626100
2013-11-04,73.370003,73.970001,72.269997,73.690002,54.825039,24497300
2013-11-11,73.459999,73.830002,72.570000,73.300003,54.534851,18549500
2013-11-18,73.470001,74.070000,71.760002,74.019997,55.070534,23604500
2013-11-25,73.760002,73.919998,72.379997,72.800003,54.162838,15120200
2013-12-02,73.389999,73.489998,70.120003,70.769997,52.652550,27108200
2013-12-09,70.550003,70.989998,68.910004,69.430000,51.655586,25805700
2013-12-16,69.699997,70.489998,68.230003,69.879997,51.990391,32281700
2013-12-23,70.080002,70.750000,69.309998,70.389999,52.369827,10181200
2013-12-30,70.470001,70.919998,69.529999,69.959999,52.049911,13763500
2014-01-06,70.339996,70.809998,68.790001,68.870003,51.238964,23361400
2014-01-13,68.680000,68.750000,67.089996,67.510002,50.227131,26810200
2014-01-20,68.080002,68.790001,66.400002,66.570000,49.527756,19162100
2014-01-27,66.279999,66.650002,64.349998,64.949997,48.322498,31636000
2014-02-03,65.099998,65.389999,62.740002,64.970001,48.337379,31723900
2014-02-10,64.959999,66.790001,64.129997,65.529999,48.754025,29013300
2014-02-17,65.570000,66.000000,64.629997,64.680000,48.636169,23710000
