Date,Open,High,Low,Close,Adj Close,Volume,Log Return
2013-02-11,36.130001,37.810001,35.009998,37.580002,25.018703,39232100,0.0
2013-02-18,37.540001,39.130001,37.110001,38.459999,25.604559,28140400,0.023146756401673192
2013-02-25,38.540001,38.610001,36.400002,37.810001,25.171825,40617400,-0.017045108096154678
2013-03-04,37.529999,38.57,37.16,37.34,24.858921,26117700,-0.012508631387938713
2013-03-11,37.25,38.540001,36.860001,38.5,25.631191,36916900,0.03059332619448693
2013-03-18,38.049999,39.189999,37.84,38.970001,25.944098,25419500,0.012134138086526313
2013-03-25,39.119999,40.799999,38.93,40.779999,27.149084,24852700,0.04539916095639922
2013-04-01,39.959999,41.779999,39.959999,41.310001,27.501945,50150200,0.012913422123279582
2013-04-08,41.27,43.77,41.07,43.09,28.68697,43626200,0.042186283260368926
2013-04-15,42.869999,43.029999,41.130001,42.389999,28.482115,30698900,-0.007166666277675054
2013-04-22,43.0,46.32,42.880001,45.84,30.800213,38784400,0.07824525911314066
2013-04-29,45.830002,46.23,43.830002,44.68,30.020794,33512000,-0.02563133065050815
2013-05-06,44.950001,45.049999,43.25,45.009998,30.242514,24307200,0.007358407886927534
2013-05-13,44.790001,47.34,44.09,47.169998,31.693838,26051300,0.0468735943535545
2013-05-20,47.119999,48.0,45.310001,45.439999,30.531435,21268000,-0.037365468539903
2013-05-27,45.889999,46.040001,42.68,42.689999,28.683697,27251200,-0.062427896005848714
2013-06-03,42.880001,44.470001,42.650002,44.0,29.563889,26231000,0.030224737764973524
2013-06-10,44.330002,44.330002,40.099998,43.209999,29.0331,22195100,-0.018117091930554722
2013-06-17,43.400002,43.830002,40.91,42.619999,28.636665,28066500,-0.013748668637261256
2013-06-24,42.07,43.98,41.32,41.34,27.776617,31380000,-0.030493338128527173
2013-07-01,41.400002,42.830002,41.07,42.720001,28.703848,14115300,0.03283663878027192
2013-07-08,42.900002,45.110001,42.82,45.049999,30.269398,20619400,0.05310604472513982
2013-07-15,44.950001,44.970001,43.700001,44.52,30.188293,17987300,-0.002683034939394076
2013-07-22,44.299999,45.119999,43.349998,44.790001,30.371367,19013300,0.0060460893502978326
2013-07-29,44.720001,45.91,44.200001,45.32,30.730768,20809600,0.01176407812552937
2013-08-05,45.049999,45.369999,44.220001,44.709999,30.317127,17416700,-0.01355156734686121
2013-08-12,44.709999,45.23,42.419998,43.0,29.157606,20065100,-0.03899699534313081
2013-08-19,43.009998,43.810001,42.25,43.43,29.449175,17064500,0.009950091118127755
2013-08-26,43.43,43.740002,42.259998,42.610001,28.893156,16935700,-0.019061145658956075
2013-09-02,43.0,44.349998,42.310001,43.889999,29.761105,13464000,0.029597589188010913
2013-09-09,43.880001,44.970001,43.5,44.889999,30.439188,15882900,0.022528517558700185
2013-09-16,45.32,48.419998,45.189999,47.84,32.439526,33336700,0.06364676033921313
2013-09-23,47.560001,47.560001,44.02,44.330002,30.059454,26565300,-0.0762003970626208
2013-09-30,44.52,46.880001,44.029999,46.799999,31.73432,25197100,0.05422152459561278
2013-10-07,46.119999,46.98,44.32,45.650002,30.954521,23861400,-0.024879682306624767
2013-10-14,45.209999,48.950001,45.07,48.330002,33.066975,27765800,0.06601598739981755
2013-10-21,48.080002,49.830002,47.740002,49.299999,33.730629,27815700,0.019871246811423438
2013-10-28,49.130001,50.200001,48.439999,48.959999,33.498005,23020100,-0.006920412168531414
