Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,238.179993,247.000000,237.309998,242.949997,189.069016,4909300
2013-02-18,243.419998,245.360001,235.300003,240.869995,187.450363,3538500
2013-02-25,242.699997,243.660004,233.800003,236.830002,184.306290,3592500
2013-03-04,236.229996,251.699997,236.000000,248.270004,193.209198,4191300
2013-03-11,248.270004,257.769989,246.279999,256.739990,201.201721,4305100
2013-03-18,254.110001,259.570007,250.690002,253.130005,198.372665,3502000
2013-03-25,255.000000,258.679993,251.440002,256.880005,201.311447,2386200
2013-04-01,256.500000,258.000000,241.039993,245.789993,192.620453,4055800
2013-04-08,245.470001,265.570007,244.100006,263.130005,206.209427,3045300
2013-04-15,260.000000,262.459991,243.580002,250.160004,196.045120,4593700
2013-04-22,251.240005,264.619995,247.380005,263.769989,206.711014,3402600
2013-04-29,264.160004,271.600006,260.690002,271.339996,212.643448,3857900
2013-05-06,271.549988,278.820007,268.029999,276.670013,216.820374,3034400
2013-05-13,275.760010,291.209991,275.420013,290.950012,228.011322,2909200
2013-05-20,289.100006,298.140015,277.450012,283.350006,222.055405,3627100
2013-05-27,285.420013,292.290009,279.140015,279.200012,218.803101,2908300
2013-06-03,279.940002,281.579987,260.519989,280.230011,219.610336,5108200
2013-06-10,279.049988,282.910004,264.709991,269.730011,212.720291,4130200
2013-06-17,272.559998,279.329987,241.990005,248.669998,196.111572,7097200
2013-06-24,246.389999,265.500000,240.600006,256.850006,202.562653,6300400
2013-07-01,257.609985,261.600006,253.000000,257.260010,202.886002,2163600
2013-07-08,259.980011,272.029999,255.240005,269.739990,212.728165,4275800
2013-07-15,270.170013,280.720001,265.500000,280.720001,221.387543,4208100
2013-07-22,280.250000,288.820007,278.929993,286.380005,225.851242,3333500
2013-07-29,286.809998,288.320007,281.269989,286.619995,226.040527,3037500
2013-08-05,284.970001,286.630005,277.260010,280.570007,221.269226,2225400
2013-08-12,279.170013,280.820007,267.570007,270.149994,213.051498,2254600
2013-08-19,269.000000,270.910004,263.079987,268.799988,211.986832,3153900
2013-08-26,268.959991,272.690002,257.190002,260.320007,205.299225,3034200
2013-09-02,265.000000,267.359985,259.420013,261.230011,207.359604,2156200
2013-09-09,262.350006,268.019989,259.480011,264.630005,210.058517,3176900
2013-09-16,271.000000,285.429993,269.010010,278.299988,220.909515,4908500
2013-09-23,278.779999,278.779999,268.309998,270.950012,215.075226,2518400
2013-09-30,265.660004,272.250000,265.660004,272.010010,215.916595,2634600
2013-10-07,268.820007,281.179993,262.679993,280.489990,222.647797,2978800
2013-10-14,279.390015,302.440002,277.500000,301.660004,239.452286,3869000
2013-10-21,301.679993,308.480011,300.119995,307.609985,244.175278,2771900
2013-10-28,308.000000,311.320007,300.149994,303.649994,241.031906,2919500
2013-11-04,303.730011,308.489990,296.540009,301.589996,239.396652,2683600
2013-11-11,300.730011,305.570007,294.369995,303.190002,240.666687,2661200
2013-11-18,305.750000,306.609985,297.380005,303.760010,241.119293,2403100
2013-11-25,304.529999,309.850006,299.079987,302.750000,240.317398,1632100
2013-12-02,302.500000,309.209991,292.019989,301.829987,240.902893,2646600
2013-12-09,302.649994,304.929993,291.670013,297.799988,237.686386,2859100
2013-12-16,298.000000,317.149994,297.489990,314.339996,250.887634,4666500
2013-12-23,318.559998,323.000000,313.049988,316.380005,252.515854,1273700
2013-12-30,316.290009,318.760010,310.420013,314.170013,250.751984,1504000
2014-01-06,316.279999,319.630005,311.369995,314.940002,251.366501,2604300
2014-01-13,313.510010,326.000000,305.880005,316.720001,252.787247,4991500
2014-01-20,318.799988,324.739990,302.899994,303.109985,241.924408,3853500
2014-01-27,306.609985,307.630005,296.000000,300.470001,239.817352,4553900
2014-02-03,297.049988,300.000000,284.779999,299.869995,239.338516,5143100
2014-02-10,297.820007,307.489990,296.130005,303.029999,241.860672,3373000
2014-02-17,303.309998,307.940002,297.500000,299.000000,238.644211,2280300
2014-02-24,298.950012,308.899994,295.880005,304.839996,243.305252,3712200
2014-03-03,300.760010,314.239990,297.799988,310.790009,248.054260,3454400
2014-03-10,310.670013,311.250000,295.709991,295.709991,237.510345,3956600
