Date,Open,High,Low,Close,Adj Close,Volume,Log Return
2013-02-11,54.650002,55.619999,54.59,55.610001,50.554661,47166000,0.0
2013-02-18,55.580002,55.950001,53.93,54.25,49.318291,30647300,-0.024760120514008582
2013-02-25,54.599998,55.369999,53.59,55.330002,50.30011,38228500,0.01971223754335154
2013-03-04,55.16,57.509998,55.0,57.389999,52.17284,31969400,0.03655478898674864
2013-03-11,57.389999,57.82,56.700001,57.580002,52.34557,39220400,0.0033052580354477504
2013-03-18,57.080002,57.189999,55.759998,56.779999,51.618286,30697400,-0.01399132144945444
2013-03-25,57.0,57.110001,55.869999,56.799999,51.636471,25655100,0.0003522355911994449
2013-04-01,56.889999,57.75,56.150002,57.700001,52.454662,34845800,0.015720990398377755
2013-04-08,57.830002,60.73,57.759998,60.549999,55.045578,44873900,0.048212317422478716
2013-04-15,60.259998,61.560001,58.84,61.560001,55.963764,52560000,0.016542876898679407
2013-04-22,61.59,62.900002,61.150002,61.869999,56.245579,33622500,0.005023032574674347
2013-04-29,62.82,64.849998,62.439999,64.800003,58.909222,37647200,0.04627020641988873
2013-05-06,65.089996,67.43,64.510002,67.199997,61.091045,62560900,0.03636764356461511
2013-05-13,66.959999,67.889999,65.68,66.580002,60.527405,40429500,-0.009269054743575927
2013-05-20,66.580002,66.709999,64.239998,65.489998,59.536491,37777100,-0.016506818999858387
2013-05-27,65.980003,67.110001,63.07,63.080002,57.345577,39567600,-0.037493701009378384
2013-06-03,63.060001,64.93,62.040001,64.849998,58.954674,42020100,0.027673193700223593
2013-06-10,64.910004,64.970001,62.52,63.799999,58.000122,31744200,-0.01632379737961332
2013-06-17,64.300003,65.550003,61.82,62.73,57.027393,43011000,-0.016913382651642488
2013-06-24,62.25,64.519997,61.82,63.150002,57.409214,34427800,0.0066730817503822685
2013-07-01,63.84,64.919998,62.57,63.82,58.018314,24909700,0.01055390623462466
2013-07-08,64.279999,67.0,64.160004,66.980003,60.891033,31217500,0.04832720316961775
2013-07-15,67.019997,67.360001,64.760002,65.160004,59.236496,32958800,-0.027548084068748736
2013-07-22,65.150002,65.330002,64.110001,64.980003,59.072861,26192300,-0.002766224219180312
2013-07-29,64.800003,66.589996,64.099998,66.510002,60.463764,29608200,0.02327262924299868
2013-08-05,66.5,67.160004,64.120003,64.730003,58.845589,52554500,-0.02712736582441373
2013-08-12,64.260002,64.43,61.709999,62.169998,56.518303,37696600,-0.04035234503053947
2013-08-19,62.150002,62.389999,61.09,61.73,56.118309,28845600,-0.007102409675594121
2013-08-26,61.759998,62.110001,60.41,60.830002,55.300117,30195600,-0.014687098661567454
2013-09-02,61.419998,61.990002,60.52,61.389999,55.809216,34707000,0.00916399278154353
2013-09-09,61.599998,67.029999,61.27,66.690002,60.627403,61729000,0.0828079685455562
2013-09-16,67.32,67.650002,64.910004,65.010002,59.10014,66973800,-0.02551369230994467
2013-09-23,65.040001,65.480003,64.199997,65.190002,59.263771,36398000,0.0027648816747987462
2013-09-30,64.730003,65.43,63.830002,65.300003,59.363766,33373300,0.0016858652925302385
2013-10-07,64.809998,66.589996,63.099998,66.209999,60.191032,37635700,0.01383933087505587
2013-10-14,65.879997,67.269997,65.779999,67.150002,61.045597,34668500,0.014097705625772682
2013-10-21,67.269997,69.870003,67.160004,69.260002,62.963779,31229700,0.030938547800493207
2013-10-28,69.349998,69.480003,67.93,69.010002,62.736504,25450200,-0.00361614536163858
2013-11-04,69.410004,69.620003,66.720001,68.580002,62.345577,43113100,-0.006250747824583097
2013-11-11,68.480003,70.169998,67.300003,70.0,63.63652,30652700,0.020494788026868088
2013-11-18,70.059998,70.330002,69.040001,70.199997,63.818329,23598700,0.002852918107715018
2013-11-25,70.540001,71.690002,69.599998,70.540001,64.127403,24927700,0.004831338980435796
2013-12-02,70.790001,71.489998,69.32,71.459999,64.963768,31092100,0.012957922624287061
2013-12-09,71.360001,72.129997,68.800003,69.620003,63.291046,37649100,-0.026085833349179445
2013-12-16,69.910004,73.559998,69.830002,72.400002,66.630898,40804900,0.0514245381480725
2013-12-23,72.889999,74.779999,72.660004,74.349998,68.425499,16970400,0.02657714366014128
2013-12-30,74.989998,76.699997,74.889999,76.110001,70.045265,22532800,0.023396128366752002
2014-01-06,76.529999,76.839996,74.32,75.389999,69.382629,36483300,-0.0095051423349201
2014-01-13,74.900002,75.129997,73.050003,73.980003,68.084999,33735400,-0.018879623699160786
2014-01-20,73.989998,75.43,72.720001,72.720001,66.925392,27918000,-0.01717846319680212
2014-01-27,72.470001,73.629997,71.120003,72.610001,66.82415,36827300,-0.0015139045386254723
2014-02-03,72.660004,76.730003,69.849998,75.669998,69.640327,66118900,0.04127926831263053
2014-02-10,75.669998,79.470001,75.57,79.230003,72.916656,36253800,0.045973279817670534
2014-02-17,79.5,80.449997,78.800003,80.129997,73.744942,27161500,0.011295319533267578
2014-02-24,80.5,81.589996,79.589996,80.809998,74.37075,30425600,0.008450309558779024
2014-03-03,80.300003,83.650002,78.849998,82.209999,75.659195,37433000,0.017176260068406633
2014-03-10,82.18,82.43,79.57,80.07,73.68972,35084900,-0.026375674374105464
2014-03-17,80.5,82.300003,79.760002,80.349998,73.947395,32888900,0.003490656961709066
2014-03-24,80.709999,80.93,77.279999,78.989998,72.695778,35562500,-0.017070653456702656
2014-03-31,79.699997,82.849998,79.660004,80.43,74.021042,33301800,0.01806609556009432
2014-04-07,80.419998,80.919998,76.809998,77.010002,70.87355,42455000,-0.04345210085049261
2014-04-14,77.699997,80.220001,76.309998,79.989998,73.616089,25949900,0.037966299103846364
2014-04-21,79.959999,80.059998,78.160004,78.230003,71.996346,27930900,-0.02224823466046101
2014-04-28,78.760002,80.550003,76.879997,80.309998,73.910599,32767700,0.026240873487083895
2014-05-05,80.419998,82.440002,79.800003,81.949997,75.419922,42907400,0.020215216405929146
2014-05-12,82.080002,82.940002,79.209999,80.389999,73.984215,30682500,-0.019219697981871245
2014-05-19,80.43,83.360001,80.139999,83.32,76.680733,24888800,0.03579871769947708
2014-05-26,83.559998,84.389999,83.25,84.010002,77.315773,22724200,0.00824750659844913
2014-06-02,84.269997,84.989998,83.309998,84.610001,77.867958,25534100,0.0071165621152620715
2014-06-09,84.599998,85.860001,81.800003,82.800003,76.202187,26543600,-0.021624382984418097
2014-06-16,82.639999,84.080002,82.559998,82.82,76.220589,29653600,0.00024145997825690375
2014-06-23,82.849998,85.389999,82.32,85.300003,78.502975,41259100,0.029504899113021035
2014-06-30,85.440002,86.980003,85.07,86.839996,79.920258,20249600,0.017892840403895223
2014-07-07,86.610001,87.610001,85.68,86.889999,79.96627,28208300,0.0005755582017539012
2014-07-14,87.459999,87.629997,84.870003,85.809998,78.972336,33285800,-0.012507306839596164
2014-07-21,85.809998,86.959999,85.5,86.230003,79.358871,22262200,0.004882622639464966
2014-07-28,86.43,87.300003,85.209999,85.379997,78.576607,30421300,-0.009906202292796857
2014-08-04,86.169998,87.620003,85.230003,86.849998,79.929459,41713600,0.01707044892051055
2014-08-11,87.07,89.470001,86.779999,89.279999,82.16584,30519300,0.02759516071944525
2014-08-18,89.660004,90.900002,89.580002,90.489998,83.279411,22496300,0.01346170784318861
2014-08-25,90.949997,91.139999,89.330002,89.879997,82.71801,18230600,-0.00676399834450396
2014-09-01,90.18,91.199997,90.010002,90.940002,83.693565,19341800,0.011724739408666507
2014-09-08,90.760002,90.839996,88.75,89.669998,82.524765,22143200,-0.01406366270617913
2014-09-15,89.739998,91.150002,89.459999,90.489998,83.279411,31019200,0.009102921642016464
2014-09-22,90.489998,90.610001,87.910004,88.739998,81.668854,29629600,-0.019528646563875613
2014-09-29,88.120003,89.540001,84.650002,88.449997,81.40197,36125700,-0.0032732310015651973
2014-10-06,88.790001,89.18,85.400002,86.269997,79.395676,38674900,-0.024955565857957003
2014-10-13,85.919998,86.389999,78.540001,83.830002,77.150116,65089600,-0.02869082595936403
2014-10-20,84.230003,88.660004,84.150002,88.610001,81.549217,38969800,0.055453645176914285
2014-10-27,88.470001,91.980003,88.239998,91.379997,84.098495,27558300,0.030781943906676327
2014-11-03,91.239998,92.0,88.650002,90.0,82.828461,46512300,-0.015216937243112964
2014-11-10,90.239998,90.849998,88.949997,90.800003,83.564705,28694900,0.008849507735572842
2014-11-17,90.5,90.779999,88.75,88.959999,81.87133,32307500,-0.020472373425284317
2014-11-24,89.32,92.959999,89.32,92.510002,85.138451,22368500,0.03912989814766863
2014-12-01,92.629997,93.980003,92.099998,93.760002,86.288857,30115400,0.013421703730701385
2014-12-08,94.209999,94.5,90.660004,91.489998,84.19973,42666900,-0.024508755809351877
2014-12-15,92.029999,93.199997,90.129997,92.889999,86.574722,42407500,0.02781616460237015
2014-12-22,93.389999,95.309998,93.220001,95.029999,88.569237,18171400,0.02277670593463164
2014-12-29,94.739998,95.93,92.849998,93.75,87.376251,17736900,-0.013561067081265171
2015-01-05,93.279999,95.269997,91.160004,94.25,87.84227,37372700,0.0053193018200667665
2015-01-12,94.690002,96.43,93.290001,95.18,88.709038,34239000,0.009818958281381187
2015-01-19,95.220001,95.529999,93.75,94.720001,88.280304,27094200,-0.00484475317830476
2015-01-26,94.449997,95.0,90.830002,90.959999,84.775948,34929300,-0.04050515447998715
2015-02-02,91.300003,102.989998,90.059998,102.019997,95.084015,76986300,0.11474899870704441
2015-02-09,101.800003,104.410004,101.07,104.169998,97.087845,29048700,0.02085531803676456
2015-02-16,104.230003,104.690002,102.730003,104.550003,97.442001,18810600,0.0036411522300074627
2015-02-23,104.760002,105.980003,103.959999,104.080002,97.00396,25443700,-0.004505537052673909
2015-03-02,104.349998,106.639999,103.489998,103.82,96.761642,24938600,-0.002501146992262614
2015-03-09,103.940002,107.330002,102.870003,106.440002,99.203514,34928000,0.02492278163044921
2015-03-16,106.839996,108.940002,105.730003,108.43,101.058205,30013000,0.01852320092978316
