Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,56.683449,57.130272,55.884205,57.130272,45.086254,28630761
2013-02-18,57.287601,57.589680,55.707993,56.947765,45.211044,23638441
2013-02-25,57.205791,57.470108,55.613594,56.721207,45.031170,26241699
2013-03-04,56.349907,58.470737,55.689114,57.942101,46.000446,23390239
2013-03-11,57.998741,58.842037,57.841412,58.703587,46.604984,29028011
2013-03-18,58.508495,59.156700,58.074261,58.898678,46.759872,24031401
2013-03-25,59.018250,59.156700,57.451225,58.797985,46.679935,18825359
2013-04-01,58.628067,59.137821,57.835117,58.300819,46.285236,24043955
2013-04-08,58.426682,60.314663,58.162365,60.220264,47.809093,25099844
2013-04-15,60.018879,60.088104,57.426052,58.665829,46.575031,29401744
2013-04-22,58.665829,59.314034,57.048458,57.363121,45.540806,32392401
2013-04-29,57.438641,58.829453,57.029579,58.596603,46.520069,26955160
2013-05-06,58.495911,60.157333,58.401508,59.943359,47.589256,21227293
2013-05-13,59.804909,61.302708,59.641285,61.264946,48.638466,24974948
2013-05-20,61.069855,61.787289,59.276276,59.811203,47.750626,24825742
2013-05-27,60.377598,60.805538,59.666458,59.723095,47.680305,23097705
2013-06-03,59.886723,60.258022,57.759598,59.471367,47.479336,33455918
2013-06-10,59.528004,59.691631,58.017620,59.169289,47.238159,23804174
2013-06-17,59.767151,60.679672,57.495281,58.011330,46.313702,30164147
2013-06-24,57.438641,59.056011,56.828194,58.489616,46.695534,29532518
2013-07-01,58.722466,60.811832,58.602894,60.748898,48.499260,19033678
2013-07-08,61.076149,63.373192,60.918816,62.825676,50.157265,28411321
2013-07-15,62.983009,64.505981,62.756451,64.493393,51.488693,21749597
2013-07-22,65.154182,66.494652,64.203903,66.060417,52.739727,29523780
2013-07-29,65.714287,67.879166,65.657646,67.822533,54.146526,23414233
2013-08-05,67.551918,67.577095,65.890495,66.469475,53.066307,20187452
2013-08-12,66.161110,67.583389,64.619255,64.870987,51.790146,20791748
2013-08-19,64.713654,65.449966,63.694145,64.694778,51.909508,21562730
2013-08-26,64.757706,65.122719,62.618000,62.995594,50.546116,18993477
2013-09-02,63.624920,65.701698,63.618629,64.965385,52.126633,17984620
2013-09-09,65.160477,68.678413,65.160477,68.212715,54.732216,22134612
2013-09-16,68.930145,70.774071,68.539963,68.961609,55.333111,29798041
2013-09-23,69.024544,69.786026,68.156075,68.823158,55.222012,19859322
2013-09-30,68.508499,68.602898,64.650726,65.619888,52.651798,32271161
