Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,66.059998,66.250000,62.570000,62.700001,54.213512,13317600
2013-02-18,60.720001,63.200001,60.410000,61.919998,53.539097,9898900
2013-02-25,62.169998,62.840000,61.200001,61.880001,53.504513,13081700
2013-03-04,61.730000,63.459999,61.520000,63.029999,54.498848,8328200
2013-03-11,63.040001,65.440002,62.599998,64.980003,56.525326,8388700
2013-03-18,64.540001,64.900002,63.310001,64.029999,55.698940,7712900
2013-03-25,64.120003,66.330002,63.799999,66.230003,57.612690,6520200
2013-04-01,66.290001,70.580002,65.820000,67.989998,59.143673,13558800
2013-04-08,68.010002,70.440002,67.040001,69.790001,60.709480,8210800
2013-04-15,69.459999,70.519997,66.680000,68.709999,59.769993,9974900
2013-04-22,68.709999,74.430000,67.980003,72.870003,63.388741,11919900
2013-04-29,73.260002,74.320000,71.650002,73.820000,64.215118,10102300
2013-05-06,73.820000,75.980003,73.370003,75.889999,66.015793,8000900
2013-05-13,75.529999,78.099998,75.160004,77.809998,67.685966,10008900
2013-05-20,77.790001,79.580002,76.180000,76.980003,66.963982,7704600
2013-05-27,77.830002,79.599998,76.930000,76.970001,66.955276,6127100
2013-06-03,77.070000,77.870003,75.019997,77.389999,67.320641,8410500
2013-06-10,77.430000,79.779999,77.120003,78.160004,68.329048,8580000
2013-06-17,78.709999,80.000000,77.400002,79.400002,69.413048,11024800
2013-06-24,78.470001,82.330002,78.470001,81.839996,71.546143,12759400
2013-07-01,82.000000,82.239998,80.750000,81.959999,71.651054,7639200
2013-07-08,82.349998,85.660004,81.959999,85.400002,74.658394,9198600
2013-07-15,85.120003,87.080002,84.300003,86.800003,75.882278,11359600
2013-07-22,86.800003,90.000000,84.230003,84.790001,74.125099,11679800
2013-07-29,84.790001,86.610001,84.440002,86.080002,75.252838,8227000
2013-08-05,86.059998,88.720001,85.720001,87.389999,76.398064,11908600
2013-08-12,86.739998,87.550003,85.129997,86.050003,75.226608,8172900
2013-08-19,86.129997,86.750000,85.459999,86.580002,75.689972,5471500
2013-08-26,86.860001,87.000000,84.150002,85.139999,74.431068,7248500
2013-09-02,85.620003,88.080002,85.519997,87.290001,76.310638,5694300
2013-09-09,87.269997,89.480003,86.500000,89.089996,78.218018,8703200
2013-09-16,89.820000,89.930000,82.300003,82.330002,72.283020,15674900
2013-09-23,82.059998,85.010002,81.459999,83.949997,73.705284,11043400
2013-09-30,83.160004,87.860001,82.870003,87.209999,76.567444,10001100
2013-10-07,86.430000,88.949997,85.209999,88.639999,77.822968,7460300
2013-10-14,88.339996,89.870003,85.639999,86.379997,75.838753,9057300
2013-10-21,86.449997,89.099998,83.129997,84.099998,73.837006,14655000
2013-10-28,84.320000,85.699997,83.220001,85.360001,74.943245,12742300
2013-11-04,85.769997,88.500000,85.750000,87.279999,76.628952,11948500
2013-11-11,87.239998,90.230003,87.010002,90.099998,79.104782,11795200
2013-11-18,90.139999,93.720001,90.029999,93.029999,81.677231,13524900
2013-11-25,93.000000,94.330002,92.730003,92.879997,81.545540,7024100
2013-12-02,92.900002,94.360001,89.440002,90.690002,79.622818,12662400
2013-12-09,91.070000,91.910004,87.500000,87.750000,77.358315,8613300
2013-12-16,87.709999,90.000000,86.879997,89.589996,78.980385,12318600
2013-12-23,90.059998,92.830002,90.019997,92.169998,81.254890,4083900
2013-12-30,92.169998,92.540001,90.309998,90.629997,79.897255,4391800
2014-01-06,91.019997,93.089996,89.250000,91.989998,81.096176,9565100
2014-01-13,91.739998,92.379997,85.000000,85.489998,75.365967,16840200
2014-01-20,85.820000,87.419998,83.889999,84.250000,74.272789,8705600
2014-01-27,83.949997,89.040001,81.839996,86.000000,75.815559,22259300
2014-02-03,86.000000,86.690002,84.250000,84.680000,74.651871,12042600
2014-02-10,84.800003,88.010002,83.989998,87.800003,77.402382,13652200
2014-02-17,87.889999,89.489998,86.989998,88.550003,78.063591,11618800
2014-02-24,88.019997,91.959999,88.019997,90.589996,79.861984,14485800
2014-03-03,89.870003,92.000000,89.029999,91.529999,80.690674,13532400
2014-03-10,91.360001,94.169998,91.360001,93.349998,82.690697,14059700
2014-03-17,93.599998,102.559998,93.570000,99.769997,88.377602,24041100
2014-03-24,100.480003,102.389999,97.260002,99.389999,88.041008,15653700
2014-03-31,100.000000,101.050003,96.699997,97.589996,86.446548,15222700
2014-04-07,97.559998,98.139999,94.559998,95.050003,84.196579,19916800
2014-04-14,95.519997,97.150002,90.750000,92.000000,81.494858,12558500
2014-04-21,91.760002,97.169998,91.720001,96.000000,85.038109,9938300
2014-04-28,96.349998,101.949997,94.370003,100.870003,89.352036,13227700
2014-05-05,100.529999,105.000000,99.989998,104.510002,92.576378,10732000
2014-05-12,104.870003,107.589996,104.169998,105.120003,93.116722,9188100
2014-05-19,104.989998,109.330002,104.910004,108.820000,96.394264,9411800
2014-05-26,108.809998,110.029999,107.610001,108.360001,95.986755,7217400
2014-06-02,108.559998,108.949997,105.750000,106.129997,94.011414,9215400
2014-06-09,106.139999,107.919998,104.790001,106.879997,95.063972,10221000
2014-06-16,106.879997,108.610001,105.019997,108.550003,96.549347,6567200
2014-06-23,108.129997,109.360001,106.370003,107.550003,95.659904,6492500
2014-06-30,107.500000,111.010002,107.120003,110.160004,97.981354,6813300
2014-07-07,109.989998,111.309998,108.260002,110.900002,98.639565,7732300
2014-07-14,111.250000,115.519997,111.080002,114.930000,102.223984,11445800
2014-07-21,112.230003,116.260002,111.120003,113.510002,100.960991,7421200
2014-07-28,114.309998,116.500000,106.879997,111.000000,98.728462,17270300
2014-08-04,110.830002,112.500000,106.519997,108.580002,96.576027,8791000
2014-08-11,108.910004,112.839996,107.190002,111.779999,99.422249,8720700
2014-08-18,112.489998,114.000000,111.160004,112.870003,100.391739,5407300
2014-08-25,113.360001,117.360001,112.449997,116.510002,103.629311,6552000
2014-09-01,116.459999,119.199997,114.629997,118.970001,105.817360,6500000
2014-09-08,118.150002,121.330002,117.470001,118.620003,105.506065,8454500
2014-09-15,118.650002,122.860001,118.010002,122.040001,108.949066,8149000
2014-09-22,122.529999,124.580002,119.279999,120.800003,107.842094,10485500
2014-09-29,120.089996,122.529999,116.870003,122.070000,108.975838,9308000
2014-10-06,122.150002,123.349998,116.949997,116.949997,104.405060,7977100
2014-10-13,116.900002,117.660004,108.919998,114.989998,102.655289,13854400
2014-10-20,115.309998,120.730003,115.000000,120.209999,107.315361,8681100
2014-10-27,120.129997,126.690002,117.599998,126.690002,113.100281,12258500
2014-11-03,126.610001,128.160004,123.410004,124.150002,110.832748,8129300
2014-11-10,124.160004,128.190002,124.010002,125.360001,111.912941,6173900
2014-11-17,125.360001,129.960007,125.169998,125.889999,112.386070,6753300
2014-11-24,126.480003,128.360001,124.489998,127.910004,114.189392,4990500
2014-12-01,128.250000,129.960007,125.250000,127.910004,114.189392,6181100
2014-12-08,128.210007,128.369995,122.610001,122.650002,109.867531,5969700
2014-12-15,123.879997,129.339996,121.220001,127.949997,114.615166,7748900
