Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,46.080364,46.929493,45.739197,46.762699,44.576759,17146341
2013-02-18,46.815769,47.111446,45.936314,46.595905,44.417759,14241902
2013-02-25,46.633812,46.997726,45.398029,46.679302,44.497257,16558858
2013-03-04,46.641396,47.354057,46.163761,46.959820,44.764671,14072542
2013-03-11,46.967400,47.687641,46.868839,47.498104,45.277790,16572444
2013-03-18,46.982563,47.187263,46.216831,46.755119,44.569534,17766930
2013-03-25,46.853676,47.179684,46.034874,47.119030,44.916431,11950141
2013-04-01,46.899166,47.081123,45.322212,45.905991,43.778030,18833473
2013-04-08,45.890827,47.096287,45.633057,46.671722,44.508266,14124249
2013-04-15,46.459438,46.686886,43.677029,44.806671,42.729671,27884056
2013-04-22,44.821835,46.186504,44.344200,45.443520,43.337002,20880033
2013-04-29,45.489006,46.648975,45.398029,46.095528,43.958782,21554439
2013-05-06,46.087944,47.096287,45.898407,46.929493,44.754082,12390159
2013-05-13,46.762699,48.021229,46.679302,47.952995,45.730148,24577850
2013-05-20,47.899925,48.817287,46.785442,47.081123,44.898682,18280812
2013-05-27,47.551174,47.922668,46.868839,46.868839,44.696236,11713116
2013-06-03,46.899166,47.589085,45.223656,47.081123,44.898682,23204243
2013-06-10,47.172100,47.634571,46.376041,47.399544,45.202347,15557605
2013-06-17,47.763458,49.128128,46.755119,47.088703,44.905918,24771611
2013-06-24,46.732372,48.445793,46.421532,47.990902,45.766296,21462504
2013-07-01,48.324490,49.393478,47.884762,48.976498,46.724949,13002834
2013-07-08,49.241852,52.312359,48.756634,51.698257,49.321583,25709816
2013-07-15,51.940865,52.327522,50.667171,52.077332,49.683239,23311346
2013-07-22,52.122822,52.221378,50.439728,50.583775,48.258347,17671172
2013-07-29,50.394238,51.698257,50.204700,50.970432,48.627224,15153728
2013-08-05,50.871872,51.539043,50.629265,50.788475,48.453629,12585766
2013-08-12,50.447308,51.341927,49.946930,50.591358,48.265572,13458681
2013-08-19,50.416985,51.205460,50.075813,51.053829,48.706787,12843763
2013-08-26,50.970432,51.167549,49.112965,49.673996,47.390396,11105584
2013-09-02,50.136467,51.243366,49.742229,50.667171,48.337894,9447865
