Date,Open,High,Low,Close,Adj Close,Volume,Log Return
2013-02-11,45.990002,46.700001,45.77,46.18,36.67009,12251500,0.0
2013-02-18,46.400002,47.27,44.84,45.52,36.146004,11450500,-0.014395033326802534
2013-02-25,46.110001,46.27,43.68,45.23,35.915714,14125600,-0.006391487473733214
2013-03-04,45.290001,46.27,44.889999,46.049999,36.845242,8943800,0.02555157665073863
2013-03-11,45.959999,46.990002,45.389999,45.529999,36.429188,12161300,-0.011356170802685571
2013-03-18,45.25,45.75,44.330002,44.900002,35.925106,9633300,-0.013933938897828848
2013-03-25,45.040001,46.529999,44.369999,46.490002,37.1973,7090600,0.034799795447591306
2013-04-01,46.279999,46.360001,42.450001,43.610001,34.89296,14046100,-0.06395108833721709
2013-04-08,43.639999,45.400002,43.349998,44.59,35.677082,12034200,0.022223432193605962
2013-04-15,44.41,44.779999,41.810001,42.360001,33.892822,15449400,-0.05130527030296671
2013-04-22,42.619999,43.970001,41.880001,43.299999,34.644928,15658500,0.021948085301960386
2013-04-29,43.599998,45.110001,43.360001,45.0,36.005112,11275800,0.038509591519844774
2013-05-06,45.279999,46.830002,45.02,46.790001,37.437313,10222100,0.039006952496476226
2013-05-13,46.529999,47.060001,46.150002,47.02,37.621346,8223300,0.0049037212023385806
2013-05-20,46.82,47.200001,44.490002,45.369999,36.301151,11837300,-0.03572215331678089
2013-05-27,45.619999,46.650002,45.259998,45.93,36.749229,9605500,0.01226779708983623
2013-06-03,45.939999,46.82,45.0,46.209999,37.251736,11367600,0.01358130191954597
2013-06-10,46.209999,46.209999,43.860001,44.950001,36.236004,8218600,-0.027645337571984938
2013-06-17,45.110001,46.740002,44.580002,45.16,36.405304,12373600,0.004661268118618576
2013-06-24,44.68,45.509998,43.91,45.060001,36.324688,12157400,-0.0022168580196003924
2013-07-01,45.0,46.259998,44.900002,46.209999,37.251736,4773000,0.025200927472966775
2013-07-08,46.27,48.43,45.540001,48.349998,38.976894,9299600,0.045270461250016394
2013-07-15,48.27,48.93,47.84,47.98,38.678604,10561700,-0.007682430085801423
2013-07-22,48.490002,48.830002,47.759998,48.560001,39.146172,11104500,0.012016060947780549
2013-07-29,48.52,50.0,48.209999,49.869999,40.202213,7831200,0.026619403982561324
2013-08-05,49.740002,49.790001,48.759998,49.0,39.500874,5027500,-0.017599245616471686
2013-08-12,48.919998,49.689999,47.77,48.299999,38.936573,6008000,-0.014388809363921442
2013-08-19,48.349998,48.57,46.419998,47.330002,38.154629,10687500,-0.02028690168258634
2013-08-26,47.259998,47.630001,45.75,46.279999,37.30817,7697600,-0.022434749680372176
2013-09-02,46.970001,47.68,46.549999,47.040001,38.202232,6323100,0.02368160570728944
2013-09-09,47.240002,48.380001,47.0,47.950001,38.941261,6439300,0.01916043934832503
2013-09-16,48.57,48.75,47.93,47.990002,38.973747,9084100,0.000833883040414108
2013-09-23,48.09,48.23,46.84,46.889999,38.080406,7032200,-0.023188393982679883
2013-09-30,46.560001,47.490002,45.939999,46.990002,38.161629,10142400,0.0021306627171609658
2013-10-07,46.41,47.049999,45.279999,46.98,38.153503,8454600,-0.00021295907686322515
2013-10-14,46.59,47.669998,46.310001,47.66,38.705742,7382100,0.014370385851377076
2013-10-21,47.77,48.0,46.16,46.75,37.966705,8747700,-0.01927836968059763
2013-10-28,46.740002,49.75,46.549999,49.68,40.346233,12954400,0.06078844079922544
